video_id,labels
VQMHULDC,21
DQPSTHGA,133
KHXSKXSF,"21,48,40"
SKIWPKJZ,41
XBLLNPKK,"38,104,90,68,133"
QQDWDDEV,"40,78"
HIKWUNSU,15
UYUCSANS,"66,78"
COLHBPDI,123
APZQNXGD,78
JUELOLSQ,40
PMVJJUPH,"103,102"
UZTQNLHH,133
YFDZXPKK,"38,104,102,90,68,133"
CLHMKMYV,78
LQDCTZQJ,40
ATNZSHXM,68
HESBRYMI,"120,40"
AGILWBQT,102
LYMAAWWK,45
AWPSBQTX,"2,68,49,22"
VKWRTKGZ,68
AZJXOXDO,1
JIEUWRHW,40
KTGNTXRE,2
PQYDTGQD,133
PDBNGHAQ,"48,40,15,105,133,13"
SIKJSBQT,78
GGLBTLHH,"68,78"
FYCCLKDQ,40
VLCWHADX,102
LXDMONQN,"102,15"
IWAMPIQR,"102,1,97,68,133"
RCRRVJNO,68
PSHRWZDI,"68,133"
BJFIMBXG,"68,52,90"
BHMEDVMP,38
YHVJMFXO,102
NPFTSBCH,78
EMZDGVMS,40
DDZQYDFC,25
DEGPRNQN,"68,15"
CEPADVOG,"68,94"
WAMIEGHA,2
LJYCUXRE,"2,103"
TGGKJNQN,15
UFNNYZYO,40
ZWSXYGQD,40
BZSVALHH,102
QELNMVYU,2
RCVKRPTK,"68,52,102,15"
TKBMHNCR,102
ZAEHNKRF,78
EINIRPKK,"52,102,114,40,133,27"
JQXVYFAG,78
YMDHHTFT,"38,102,26,90,47,133,27"
OZLZLYUQ,78
BTPZLVEI,"104,32,90"
NAZKXTFT,"38,26,27,102"
QUOUULSQ,"48,102,2,68,40"
VGUFKLOI,45
UAPUAKOU,"102,15"
KCYAAXGD,"104,102,45,2,67"
KALJKICI,68
MQGJUIQQ,78
WZSEALHH,"68,65"
JBEKQDCD,8
UEASDSOB,78
UMCNRFXO,"48,102,135"
AONOQFXO,"48,52,102,135"
GVXSFYTZ,133
YVBGONPL,"102,15"
OKSEXNPL,"14,51"
TJVTTHVR,"102,78"
SJIPVBQT,45
OCSIKEWT,123
RMXFAFUP,"68,102,112"
RCPSRKOU,"105,102,133,69,15,40,67"
UIYWZOIM,78
NJITLOTL,15
EOMQZIQR,"102,133,39,8,120,97"
BUNAMLHH,40
HBQDZVCR,133
DPABVSEB,"102,15"
NMISALDC,"68,78"
NWVSTVRM,102
WNLSEVKA,"102,15"
JRYUJYTZ,104
SVNLOGHA,"2,15"
KXSSRZLK,"104,102,15"
ARHXOHPH,40
PFEKWJBD,"128,102"
DUNSSTUB,123
VPDWPTFT,"38,102,26,90,47,133,27"
AMLDERHB,"52,15"
BGTPCVKA,"40,102"
XAJDOPKK,"52,102,69,68,133,27"
JVAOHKRV,"49,102,15"
PMIFIVMW,68
GGCHQEUL,112
FCFYHVEI,15
UUCVUTFT,"38,102,26,90,47,133,27"
KQLENHCU,"102,15"
MUXENMHZ,78
VMHSZLHH,68
ZVRXLHGA,"102,26,2,133,118,51,68,97"
STPOFJBD,15
YHYYRFXO,"104,48,102,135"
YQNLNMHZ,"68,88"
TXEMXVEI,102
NCREZXGD,16
TCNJMMCW,102
VGMDKBQT,"68,67"
OOVFMVRU,"68,78"
NSTMAEUL,"102,112"
KJFYBLKI,78
BNNLHJVY,"48,40"
GEUPANXN,58
ZREDEHDU,102
BHWJYKRV,"48,49"
OKMMXLKI,78
VPPMFSBA,52
TWZTMMVW,"2,68,15"
UIASZDAL,"104,5,67,40,7,13"
MHSQVPLS,"68,40,133,102"
JAUQEBQT,45
NQYLLVKA,"2,115"
KFEKUPKK,"68,90"
KETHTFNJ,"2,100"
CHOBHEWB,"102,69,114,68,133"
RPQTWPTK,15
DJJCJNPL,"52,13,15"
TECPFEDF,68
QRQTCPKL,78
JHYBJKDQ,102
IESWATEK,133
HIZZPPKK,"38,68,133,102"
YHLAPBXG,"2,68,133"
BGTHIBQT,"68,75,78"
HWFRWNPL,123
QHZNJFFP,68
EZQPPDAL,"2,68"
EAVMVYUQ,13
CCAEZTFT,38
IAXXAEWB,"48,135"
BZHVIVMW,"2,68"
EFPHIOXJ,"68,123"
RCDREBGU,43
WACFWFXO,15
GHQLHOYV,78
GWMRQXGD,133
OKQDJVKA,"115,102,100"
LKUSSHXM,78
OZGXOXGD,"68,40,133,102"
XRFXXRAC,133
MUUIJFUG,15
SGWBUVMW,68
KIVJMUPH,68
NHPDHVEI,"2,40,52,15"
KQDNSRAH,"2,102,15"
ABPLMUPH,"102,28,67"
FAUTZHGA,"102,2,97,133,78"
FZWZQDAL,"104,123,102,2,69,68"
SCHUDHFB,"103,102"
FAPEIBME,133
DVUTQZQJ,"2,8"
AVBOYLHH,47
ZGZPHCGB,"75,133"
FPAKEHIS,78
UCAEHSOB,68
NNGNPVCR,"68,133"
VLLMQDCC,52
SCKERYES,68
OSACKJKU,68
MPFWOZIE,"68,69,102,90"
EFEONSMJ,"133,45"
PMQTXPLS,"2,69,68,40,133"
IHSWHPTK,"102,90,2,15,68"
NHFXKDGW,102
HNJHAAFG,68
RQHOXVKA,"102,15"
XVCBNPKL,67
JFGHIADX,16
FQFVLRDX,"38,2"
YMWZHFUG,15
XYFLSZAA,123
YLOGBMHZ,78
LLCDYDUS,133
MSPFZQRD,"68,103"
RCQXLTKX,52
UGYGSEUL,68
VWACLCKR,"68,15"
FNYAERAC,"48,102,100"
BCDZSMYV,78
FBUZLRAC,102
OLZMPNQN,15
PVIQFFYY,123
HASCVQTX,"2,48,68"
HGTIUVEI,"104,102,2,15,68,40,133"
YASJSMVW,"102,128,10,118,68,78"
CBRXMHGA,"102,116,97,133,78"
ZTLUIVEI,"40,133,102,90"
DGPPOUDX,52
GVTOISOB,68
EXZSLSBA,"133,102,135"
TFZLPJVY,"40,103,52,90"
MAEUELKI,102
CQBEIEDF,123
KXEOAPKK,"38,104,90,68,133"
LODKFPAB,"40,7"
XEXUGVKA,"115,102"
SLMSAHGA,"118,97,78,117"
LNAIWQCN,16
DNUQKHXM,68
RGYXANXN,"69,101,37"
PADLGQDT,102
URPNCXMC,52
OELTBLBD,"2,68,49"
KIYFXNCR,"104,123,15"
KCFIFWMK,"68,78"
JHOXWNPO,"91,1,102,100"
LFCYRMRN,68
TPUGWADX,"80,102"
TWXOBWBO,"52,102,2,67,40,133,13"
BJDNWMVW,"58,104,102,2,10,68,78"
TEKABQJN,"78,64,67"
MZHSXVMP,"7,13"
FDKTYUDI,"2,68,15"
UGBVBFFP,"68,40,67"
GMXJNLKI,78
COQKMVYU,2
HOFGWHIS,"40,45"
GTPSJOXJ,67
JZAGLFXO,"104,48,52,102,135"
MANDKSVW,40
RMGKJKOU,"69,133,102,15"
MOLQZLSQ,"102,67"
FNXBDMHZ,18
XLOJGVDY,104
FIKMFFNJ,68
UJXEFMVW,"68,102"
QBJYIVCR,"133,68,123"
NFFAOVMW,68
GHJKYBQT,102
KGJYEPTK,"2,15"
VVQFTRAC,133
GFMPZPTK,"68,102,15"
SVXQNFJO,68
ONCJSUJL,"121,123"
OBOMFKBS,100
KVIVFIQR,"102,39,8,120,97"
ZMXROAEM,40
GNQCEPKK,"38,104,68,133"
ZPSMVWWK,37
HRWKUJWU,"48,52,100"
DAEEKVRM,2
XPEQQSBA,"38,102"
OCXTTVEI,133
ADOHVPTK,68
HBZZQFUP,68
ZPBMVKOU,"102,15"
HSQBLZAA,123
EWVOJDAL,"104,52,123,102,5,68,40,13"
ZBPOEUNV,78
CFJPVVEI,"2,133,102,104"
ECVCYXGD,100
OEEWFLHH,68
OEMXEVEI,"2,104,90"
YAFAJXMC,"80,102,78"
NBGBLMME,"69,40,133"
VWCTUVEI,"104,133"
YGAFXPTK,"68,15"
LSQKUVMW,"68,78"
QTCUNXDB,71
RVSMSUPH,40
ELZWNXTD,68
LUATFMRN,"48,102,90,2,32,40,133"
WLCVOUDI,2
UQOSOPKK,"38,104,90,67,68,133"
VXPRZMVW,"102,15"
QNOVPLHH,133
DCZUFNQN,"102,15"
EFVRBPKK,"38,68,102,90"
TOEMLUPH,67
WQTNLSEB,"2,15"
SDFBMVDY,"102,15"
FMIXRZXQ,"48,102,15"
HCNYDPTK,"68,102,15"
IFDGXEWT,123
XPOOYNXN,"40,102"
TWNNOFUP,"68,78"
KGVTUFXO,"104,68,15,90"
XPGFXSOB,68
EWDQDPDI,123
MJHIUGHA,15
YNMOGKOU,102
IOGXTFUP,"2,68"
AXECJNPL,"64,15"
EWMTNVTI,"2,48"
QAOYZLHH,78
JAOZGKOU,"68,102,15"
JPYYVPTK,15
WFVJRVEI,102
ZUPCPFXO,"2,102,15"
MEBIXJII,133
CYQLWNQN,"2,102,15"
CTJEGFUP,"2,68"
OPLLVBXG,"48,68,102,67"
PNLQLFFP,78
AVDGEFFP,40
OWLVIMCV,78
MUYPZMYV,"2,133"
ZNENQFJO,2
NYHSBBXG,"104,32"
RVKFHHGA,"133,78,117"
HXEVXVKA,"133,102"
DDBSWPTK,"68,102,15"
UNBLFWRZ,"52,133"
IYMBWLSQ,"48,40,102,78"
AELXQBME,100
LHGMTHFB,40
IOJQSHSA,"52,118"
IPDGQMHZ,"68,78,102"
IOFEBPLS,"102,90,2,69,68,133"
AZFKGBQT,68
XMSATNQN,"102,15"
GJGHWLHH,68
SFBSEDAL,"2,133"
XKNCKMRN,"102,2,68,40,133"
RAUELFGA,"133,47,90"
VJIDTWBO,40
MKMAGPTK,"2,68,104,15"
RGRTVKOU,"105,102,133,69,15,40,67"
ANKXBPTK,"2,68,102,15"
URYQZFGA,133
XQZGXPKK,"38,104,102,90,84,67,68,133,46"
MZMDBVEI,104
BTPYXHGA,68
GRGKUNPL,"68,97"
MKKUECJH,"68,78"
QIVVMVEI,133
AOBMPLLG,80
VTYGAPTD,68
BJZZLFXO,"102,135"
ZIKRLNQN,"2,15"
QQVGVVTI,"2,48"
MEJIDVEI,"40,133"
TYXOXIKV,123
KLWTKHEB,78
QMLTNBXG,"48,102,2,67,40,133"
EDUFMPTK,"104,15"
PYOIDKOU,68
SYUWBHGA,"133,102,97,78"
YESKGNPL,"102,15"
YLNOEVEI,"104,102,135,90,2,15,68,40"
KVVTRFUP,112
TQRYEVEI,"104,68"
EFTBVFPE,78
TJZCHFFP,78
KGROCVTI,"2,48,32,104"
RXNUPVEI,"104,90,2,33,68,40,100"
PSCLOUBE,78
ZGQNZPTK,"2,68,15,22"
VLJEPDAL,"104,123,5,40,13"
HDWIDUPH,"1,51"
PJKCONPL,16
MPZZUPKK,"38,133"
LBXJFTEK,2
YXBYSGQD,45
PYIYSXMC,"80,102"
HCXTKUHU,102
QOKHUVTT,"78,12"
YKEBWZON,40
QFRJWBQT,45
NSGHVDSN,100
DCOOHVEI,33
XFJEWMVW,"2,68,15"
YOSTWDCC,"2,68,69,67"
SCXNQFAG,78
OIFPZXGD,"40,133"
NWNYNTEK,40
DFAZBVMP,52
EGOOCGQD,123
TXPWKNPL,123
AGJKWLSQ,68
DIVMFIWV,"38,90"
OLTCPLWC,133
UHVWBBME,"2,133"
VJZBVHGA,"133,102,97,78"
GTFWVVTI,"48,32"
HYXJEUJL,"68,100"
CBBALFUP,"102,112"
QOPQIVMP,102
EJJUMJVY,"48,40"
VSZEGLHH,68
GHFLKNQN,"2,49"
FFEBKBQT,2
MIUZYWPM,45
STPAKDFC,40
ARBLKIFB,68
GKPSFAMC,"58,102,87,2,8,74"
YQTPJCND,"68,78"
NOZJQFXO,"68,102,15"
ZGUGUFGA,"52,102,81,128,133"
SRLREPTK,"102,15"
CEKGZZQJ,40
TBUXUYUQ,58
PDIXOFFP,87
DKATCPLS,"2,102,90"
UDTGEBGU,"40,52"
CXYKJMVW,102
ZEWYELHH,"68,67"
DWVMFUPH,"1,123"
UNSTVXGD,"40,133,45"
GIUYWVKA,117
HZJDGANS,"66,68"
STLDTCEI,"68,78"
VPFPQONO,15
QXVMVUDX,133
NVGYBIKV,47
DDAGEFXO,"102,15"
OEJZVFAU,78
HRJMQKGZ,"123,37"
VECAUNMW,68
JACYAPAB,"21,78"
CGUKELKY,102
FHQJEREH,"52,67"
FXICSPTK,"2,68,15,22"
VKHBMVCV,68
BMKSBBOE,15
QFDGSVYU,133
ZTZHQPKK,"38,104,102,90,84,67,68,133,46"
RFMBQLBD,"2,68"
DGCCHVMP,102
LEGLUBRS,45
PHQKBVKA,"2,133,100"
VXMGLAMC,"3,133,102,87"
AFNVSSFN,78
UOICYBLQ,78
LMQQVPLS,"69,68,133,102"
IBJDWBQT,52
SYTIJVEI,52
IEOBFLKY,2
TAYGHPLS,"104,52,102,90,2,69,68,133"
XEXRVDGW,"52,102,114,67,40,133"
XZNLYXXP,68
AISKSLSQ,102
ZDGJSKDQ,"68,52,133,102"
TBICFEQQ,58
JFBVYDQX,"52,69"
HBYJMHCU,"102,15"
TXYVXNQN,"102,15"
BLNDMMRN,"114,48,40,90"
ESVHZREH,69
TARWYADX,"99,102"
OIDFWZTV,15
FKIHXUDI,"2,15"
HTXDTXEC,68
OGFDPVEI,"104,102,90,40,133"
MSTNSOIM,78
ANXLEXGD,"133,123"
XPBFRQJN,25
DPPGGIQR,"102,1,39,8,120,97"
SNGAYSOB,68
PRWQXGCS,"104,108,3,102,116,2,133,1,97,118,68,96"
EDYRJQRD,78
QUTETUPH,123
VHRCMWMK,68
NZMDOLSQ,"2,68"
PAQFYLBD,"2,68"
OZSZYLHH,78
DBOGTDEV,68
JMMSGZQJ,"104,15"
KFVUKTFT,"38,26,27,102"
REVAQPKK,"68,133"
MDHEXRAM,68
JHDALUOY,123
IVGQLNQN,15
EDFSIZQJ,68
KTMKMHGA,"25,102"
TNFJCHGA,"102,2,68,133,78,117"
BFFMNBQT,67
ZXCWBVEI,"104,102,2,15,68,40,133"
LDSMUPTK,102
BLQTHUPH,80
ZZPZFFUP,68
MVEJGNJC,52
UTZWPPKK,"52,102,114,40,133,27"
QYQEDXRE,"2,68"
HPJQFPTK,"68,102,15"
ZBOUUBXG,"2,40"
YEVGNCCR,"68,102"
WSPRUJYD,"120,8"
MVCCUKJZ,44
YSDBTDEV,"40,78"
CDXKJQWI,"102,90"
WTYQAHDU,"13,102,67"
KNBMFFFP,"10,123"
PYEMAVEI,40
RXUFPDAL,"68,32,123,102"
NMIBZHGA,"102,116,2,133,68,97,78"
SXLTTQXC,"40,133"
XZLAOOOZ,"68,9"
XVUXTHCU,102
VAKXKDFS,78
FLUIKJBD,15
NPCPNBQT,67
MQJAISFN,78
QKJHRKEW,"102,116"
QCUJABGU,43
IPCVCDAL,"133,68,123,102"
SSDVLUDI,"104,68,102,15"
CCFISHGW,"105,40,102"
VNCXXFPE,78
FPSKFTFT,"38,96,27"
RMWCEYMI,52
LSDAOACP,"9,78"
BEAMENPL,"68,102,15"
FGNVWRAC,100
PRRFKMVW,"58,104,102,2,128,10,118,68,78"
LBOIHUPH,123
JEHAHIFB,2
EYTOXUPH,123
INFOGATH,68
DLIBXPTK,"2,68,102,15"
QSYMXVMW,68
KMLRFSVW,71
GCGAMFXO,"104,102,135"
NBPGPVMW,68
KVJBHKDQ,"133,13"
JCAWKUDX,2
QVRBTPTK,"68,102,15,90"
HMVAQKGZ,68
BBWIELSQ,"2,68,40"
AZUBAPLS,"69,2,68,133"
QMANPEWB,"102,90"
SQIECMRN,"68,133,102,90"
KHWNDPTK,"104,102,90,2,15,68"
MESELEWB,"48,32,135"
HYFPWPKK,"38,68,133,102"
ZXYXTTFT,"38,26,102,90,133,27"
TIVVLYUQ,78
FZKFSEUL,"68,112"
FQOVAREH,133
IHLZCBNI,133
CKUJUQWI,68
XVRUDDCC,"52,102"
MIPOZUNV,"40,78"
APPYUSOB,68
PLPMKYUQ,45
TENUQFXO,"102,135"
CJEYFMHZ,"102,78"
KBOCYPTK,"2,68,102,15"
XQDZXZLK,102
BCMWRVKA,15
EEQRIHGA,"40,133"
UXMDLFFP,78
WPOCMKBS,2
ECWBAIFB,"68,75"
WXSWQXGD,"68,47"
UAFGSPTK,"102,2,15,68,22"
EDIZCXGD,104
KBQWVAHW,"52,78"
AQPLLFAG,78
UBGBDFFP,120
HTRWGEQQ,133
ZFNDMFXO,"104,48,102,135"
FSPEWPAF,2
GYPLQCEI,47
IYTTSXGD,116
JYPCODAL,"104,123,5,128,67,32,7,13"
WJCLQESP,"48,40"
DEPOXNBD,102
FABQDLBD,"2,68,49"
SZUYVXDO,"1,47"
RBGIFNPL,"103,102"
KSOMQWUH,102
SJUISWZS,"104,123"
MFWDSFFP,102
MRDYSPKK,"38,102,90,84,67,68,133,46"
OJIXEUJL,"107,123"
IAFFPHPH,"40,78"
ZCXFUSEB,102
NEQXOFNJ,68
VBUXPLHH,68
HAMZJPIF,121
WJQVAJKU,"48,67"
WZLIELSQ,"48,52,68,102"
RYPCEMME,"133,102"
WVDATPTK,"104,68,102,15"
KRNMSOOZ,78
PMJPUGCS,133
LAWCJPTK,"2,90,15"
BUIUFLHH,"78,65"
GPHSCWMK,68
SJDQAEUL,102
ZDIDXWBC,"68,97"
OQNALVOG,68
OKWXQFUP,"62,112"
JRKUFSOB,68
XYPEEBQT,133
WKMOXMZL,"48,78"
XCQEYBQT,2
HEMGMNPL,"106,65"
ZMFVMXSF,"21,40,69"
DDPHNIQR,"68,100"
ODZBEFXO,15
BXVZJZYO,"68,45,90"
YEYILXGD,133
YVFBNICC,133
IWJWBUXS,"68,102"
JUVVYJVR,"40,133"
KELVFNPL,"103,102,15"
FOTUJDFS,78
OITMKPHK,128
VRHUBIWV,"38,90"
VBXYNDAL,"104,123,5,128,67,32,40,7,13"
EXLNDHGA,"25,102,116,40,133"
QWVKFQJN,"41,78"
FZIZTVEI,"68,90"
BDAJAMRN,40
MJBIVPKK,"38,102,90,84,67,68,133,46"
CDKOCEUL,"2,68,112"
XAVRQXGD,25
LJIPLXMC,"40,102"
DNGBFEWB,"102,90,114,40,133"
NLJBDFXO,"68,102,15"
GMUIKVKA,"102,90"
BSEOZLSQ,"68,40,102"
BSGIHFFP,"68,133"
JUUSQMVW,128
MYAYSSOM,52
JTYLRFFP,68
HWGBYLSQ,"40,102"
KZXIHBXG,"68,52,133,90"
NGBMREWB,"48,32,135"
FNWHTTKX,"40,52"
FQOTNVTI,"38,32,123,102"
WECJKHGA,"2,68,133"
ODDMOQFB,"78,65"
OOYSJPHK,40
BVGMYKEW,67
ZYLJEAEY,2
GBVXNKGZ,"68,123"
CBKELRHW,68
JAEYKLSQ,67
DUURCJYD,40
ENMDIZJZ,52
UOIOJVYK,"120,78"
SIANNYSZ,102
DJJHUONO,"128,102,15"
THDBUYTZ,"104,102,90,68,133"
UZZOKMVW,"58,104,102,118,78"
YQDHLUJL,"133,102"
CJSULKOU,"15,67"
XVJRENPL,"14,51"
GNDQOVMW,68
SHSKGFFP,78
GMREHFXO,"102,15"
QAUATBQT,"40,78"
KYZNFBQT,108
ARSYSXMC,"40,80,102"
CFCMMFYS,"68,52,8"
AAGIUVEI,"40,133,52,90"
WHKYPMRQ,"68,123"
WEOTJVMW,78
VXBAPEQQ,133
NGIMBLKY,68
NTHVSGBP,78
PWSMTOXJ,68
JIBNWWWK,107
VAKPXUXS,68
YHCVFHGA,"102,1,97,118,51,133"
EGTODWPM,"78,45"
LZYTMRFV,40
PGCKDAYR,"104,15"
DURWDMVW,"2,68,15"
IQDEDDAL,"104,5,13"
LZMNQAMC,"58,87,8,68,120,133"
ORHXENQN,"102,15"
LQVWAKDQ,"114,8"
ZYLIHFXO,"102,15"
IRFSWUDI,"104,102,2,15,68"
RGSPGBQT,16
JABHRKDQ,114
PSRTLUHU,"2,15"
QAHQCHGA,2
ZVWROMME,"69,102"
PNSNGKOU,"102,40,15,105,133,13"
ZLKOMUJL,"107,102"
WSWINFJO,68
LGEYJZYO,"68,40"
TALFLBQT,"59,102"
LAWHPVKA,"102,15"
NZIZULSQ,"40,8,15"
ZFENPFFP,2
PUNKAPAF,"102,15"
URAFBFUP,112
KUNXVKDQ,52
PWJTIFGA,100
SGWPUBME,"40,61"
ZOVPHDGW,"133,102,45"
HGNBZWRZ,"52,133"
MFPPTUXS,102
WOHFDVTI,"2,123,102"
PKUWRLHH,"68,92"
RKTDZZTV,"114,68"
NIIHGVEI,104
CTXWGFXO,"104,48,102,135"
QCKJIQTX,102
TDRFKDPR,133
IPWZNDAL,"68,133"
RFMVEVKA,"128,2"
APAHPMZL,68
CBLCCBGG,"103,90,15"
UONMANPL,"123,5,13"
ZPOMJTFT,"38,26,27,102"
VXPGDGQD,123
FIBYIEOD,"68,52,102,15"
LKEERFGA,100
QDYQMADX,103
GSDTTVIQ,"68,52,69"
WGBAHUXS,62
XWUKRBQT,67
LVTMXBCH,22
PEMRZNCR,123
JBDALWBO,"48,40"
XEBJKDAL,"52,123,102,69,40,68,32"
HLUHVHGA,"40,78"
TJPLLREH,"52,102"
OKXUWEDF,"40,7"
QALVONQN,"102,15"
TMRMUONO,"102,15"
IQVBQIQR,"1,97"
QIPEAFXO,"104,48,52,102,135"
XYXRRGDO,78
AWMOFUOY,"104,102"
PSVPXMVW,"58,104,102,2,128,10,118,68,78"
VUZDYLSQ,"68,40"
CSWSWVEI,"104,32,90"
ENFTIHDU,13
HXTYZXYT,"104,116"
SGCOEPLS,"104,48,52,102,90,2,69,114,68,40,133,100"
EDDJILHH,100
DCSFYPTK,15
EEPPZZXQ,"48,102,15"
AIKHWIQQ,78
RRIDCPLS,68
RCFYGSOM,57
IZTDZKTR,78
DHEOQUIV,"33,123"
HGGDKVEI,"40,133"
QEZRPTHG,"2,102"
YMROMHDU,"13,67"
GYBNKIQR,"102,133,1,39,8,120,97"
ZWUZQIQR,"1,51"
LXEOTVKA,"128,2,133,100"
MBYVKHGA,"48,102"
AFZHKNQN,"2,15"
LFMVECNX,"133,45"
NLSYFADX,"52,69"
PNABSKBS,123
DROWBMYV,102
NMNKXVEI,"104,90,2,103,40,133"
QNBPYUPH,68
RGJFFPKK,"104,68,133"
RTWPRKEW,"81,20"
FURIGUPH,1
DWDSDREH,"133,102"
TZTDFUDI,"2,68"
YFHCNXHP,102
CNUCYOTL,102
KTTFLCDA,"2,68"
PXJSQBBY,"52,47"
GVRMBYTZ,104
OVGRTVKA,"2,115,102,15"
ZUJXTVTI,"2,68,28"
EGAWLDFC,58
NTRUEPKK,"38,104,90,68,133"
LDSSTXYT,"104,48,116,67"
KPIHGCPZ,"133,102"
WDLAPLLG,90
RYTFULSQ,"48,15"
TNBGGKOU,15
GUMLUPTK,2
WBXRLMME,102
RRVSMDCC,102
SPYKVAMC,"40,133"
XUEIZLHH,"40,7"
GHACONQN,"102,15"
VJHUKUIV,33
RGZKQBQT,16
AQXJDGIW,104
OWMYQZYO,68
KYJBTLVZ,"2,68"
AZJDCNBD,68
MCBHIPKK,"68,90"
VIGTZJBD,"102,15"
FGVPITFT,"38,26,27"
ATFPHYSZ,47
QFCZNVEI,"48,52,102"
UNZUBNCR,"123,15"
GRRQWSEB,"102,15"
EWXLBREH,"52,69"
YGGQEJIR,15
RQVPWMVW,"128,102"
JYCELJYD,55
VDVKCIQR,"62,102,133,96,1,39,8,120,97"
FRLUTRAC,"133,102,100"
LBXAXJDE,76
QAEDNMRN,"102,90,40,103,32"
ZUGBNMVW,"58,104,102,2,128,10,118,68,78"
XIUNSZJZ,"2,52"
ELRMZPKK,"38,102,90,84,67,68,133"
VICBDLKY,16
ORIABPAB,"8,5,78"
SKJVUJKU,1
RBXAIFXO,"102,135"
AIGASPKL,123
FEOPDDAL,"123,5,128,67,32,13"
CVLXWZTV,"133,15"
KBIMGWRZ,"2,49,123"
WMHLEEUL,"102,112"
FUEGHGQD,67
MECVAIFB,2
ZVEFLPHK,"99,102"
NFRNQEUL,68
RSBJHPAB,2
OJOVIQJN,"78,67"
BFWTXDAL,"104,40,32,68"
ORGHVNQN,102
VFRBIHSA,"2,49,102"
AXQNBRAC,133
PKRJSVMP,69
VHCXVBQT,"68,67"
QKAXWNPL,"117,67"
IIJRJVEI,49
TVMUUBXG,"133,102"
OVUDLEQQ,"16,68,96"
KCENTVTI,"2,68"
RKEFPPTK,"68,15"
VJSKETEK,102
QFVEVFKM,16
IBPHICNX,45
YYCPYHAQ,102
AYJBKXGD,100
ZLKVUBQT,48
OSOOPCIN,"52,69"
OWDIRVTI,2
SOEDFPKL,"69,96,1,78"
FTAZTXGD,133
UOTOZMVW,"2,68"
VOESEMHZ,102
YXCLDJHH,40
DTNVFVKA,"133,102"
HMXWBLHH,68
YOKNBIQR,"102,133,39,8,120,97"
GPJNPBQT,"16,102"
RUWSCRHW,78
GVBKHEQQ,40
XLNJLXDO,"3,26,102,133,100"
KTETCDKB,"133,102,15"
HUOGRPKK,"38,104,90,68,133"
MAVRLUXR,102
EOCZXFNJ,"68,133,102"
SEHFJUXR,40
OAMDOUIV,48
JFJLQBXG,"104,32"
PCLNTTFT,"38,102,90"
CSEVMEWB,"68,90"
QLBVYWSW,68
IWAULEUL,68
JCKOVEBY,"45,67"
YKBOCACP,"9,78"
LBDCSVTI,"123,102"
OCVCDVEI,"104,133,102"
DYRBCOQU,68
AIOPYMVW,"58,104,102,2,128,10,118,68,78"
SROMNXGD,45
DNAYBRAC,100
WLHYXFUP,2
PKGKHXYT,"99,116"
LPHEIKTH,"49,102,15"
KQCXMBGU,44
GLBHDNJC,"78,12"
AUICQMVW,"2,68,102,15"
ELGTUPIF,"133,1,102"
DTUDSTEK,"40,102"
LBXUDAYR,102
CALFNFUG,"49,133,102"
MYGGGSOM,52
COZOQXGD,"120,8"
LAZYTADX,"133,80"
NHWTUVMW,68
HCSDHFGA,"81,48,78,128"
ZCKRRIJJ,123
XBPIJKJZ,68
IVNHILHH,78
OSUAMTHG,133
QOPTFBGG,102
XYQVNTKX,"128,52,102"
DDZKKPKL,123
INLFYKOU,"114,133,102"
OTFKJWRZ,"2,123"
WXKFKAHW,69
DQBFIIQR,"26,102,1,51,78,100"
QEURCFUP,"68,102,112"
WMSCBPTK,"2,68,15,22"
UUHVWEOD,"68,133,102,15"
QIERKPKL,102
MTBBMXMC,102
KBZTDPAB,123
BTQQGTFT,"38,102,26,90,47,133,27"
FCPXQXDO,"3,133,102"
IWRAHLWC,102
VCXLVIFB,68
GLBLFWZS,103
OWVYAKEW,"38,102"
EYNQRACP,68
GEXDUSBA,90
GUJGVFUP,112
ESRRXHCQ,"48,103"
XWZBTHXM,78
JTHNUTFT,"38,26,27,102"
QLUYHRAC,133
OAHHAKOU,"102,15"
JLZSFIKV,123
NXJFWPIF,121
DBAHAPKK,90
YGTZLVOG,78
KFOEVRFV,68
ROLQDEOD,"2,115,52,102"
HKCCRSPG,"102,15"
JERMTICI,68
RFJQRVEI,"48,133,102"
BXBCOKOU,"102,15"
IVVDVWPM,45
MYAPBAMC,"133,67"
WAUTGCNX,133
WAHJCVEI,68
JWDTFUPH,123
PLGYWPDI,123
QIUAEVKA,102
GMMGKLWC,"68,40,7,102"
AGMMQEWB,52
CHKECVEI,"68,33"
EGDMLIFB,68
JJMEDJIR,"2,13"
WSLIKCPZ,68
KETSQRAC,"102,116"
MQYCQKPH,102
PWKALSQK,68
XJMXHMHZ,68
RUTXDNMW,78
IJDTWXGD,100
IQFNXFXO,"48,52,102,135"
HLXCDDSN,"68,133"
DEHIUADX,"40,80,102"
NZUATLSQ,"2,68,40,102"
TZYSRMRN,"68,15"
GCXHQIQR,"102,97,39,8,133"
OPJJEMRN,"102,90,40,103,32"
UNNKISUS,"102,15"
FUWAYLHH,78
KORYKHSA,2
RZCQRVKA,"102,2,128,133,100"
SVJNQBOE,15
TWKNDBXG,"104,32"
VYWZWGCS,"104,108,102,2,133,68,97"
INRBYSOB,68
ERHPOVKA,80
ZFIYNRJS,52
MHBBLPKK,"38,104,90,68,133"
OYBAFWWK,68
LERVBFXO,"104,102,135"
