video_id,labels
DGYQGUDI,"2,68,15"
RRSUOXGD,"2,40"
DQYLULSQ,"40,69,102"
HUYRMXHP,"49,102"
SPZYJIQR,"1,102"
GWSHYIQR,"102,39,8,120,97"
RVKTBIKV,25
QQHCTEUL,"102,112"
AYXLMBQT,"2,68,104,116"
FRIETCJH,"102,5,8,68,13"
TJKPZWPM,68
BGQGWJBD,102
FCJXPTFT,"38,47"
HJTZHBQT,68
IXIFQHFB,102
QFXEMDAL,1
VCBAMTFT,"38,26,102,47,27"
NBRDSPTK,"102,2,15,68,22"
WKIGUEWB,"48,32,135"
BTCQJCNX,40
AAKLZWUH,"114,90"
GMORLBXG,"104,32"
OIHZZMRN,"90,2,68,133,100"
MIPVMPTK,"2,68,102,15"
QRSUDFPE,68
EKKIMPKK,"38,104,68,90"
BMFFLVEI,"104,2,33,68,40,100"
ZSPZCNPL,"102,116"
QSQQXACP,"120,1"
JGJLJPIK,68
PRAKDQJN,"40,78"
DITBTVMP,32
CHFWBVMW,78
NQIKSVEI,"32,90"
RLQKXKRF,68
DPCBSDCC,102
QYBHBVEI,"2,104"
KWNFPHVR,123
JAVGEHAQ,"13,102,78"
XXXNLMCW,102
VHGUSADX,"80,102"
WWYXVVEI,"48,49,90,2,103,40,133"
IDICGNOT,68
ZXDBPVEI,"40,133"
GYGLCQRD,102
HUWTRIQR,"26,102,1,51,97,100"
CYGVFVEI,"68,52,103"
COEKTPTK,"102,15"
WNYIPPIF,"91,67"
YGTAEOIM,68
ZHCJTYMI,"40,52"
GDMCMMHZ,78
XYHJAQJN,78
DCPEXLHH,68
CHPLQNQN,"2,102,15"
TOGFMHGA,"68,133,26,102"
UUBGYNQN,"2,15"
JDTDSRAC,"104,133,102"
NKGPKNXN,"123,102"
MLQVBPTK,"68,15"
MEAXBWMK,78
MFKAHFXO,102
XPJKCCIW,"1,47"
ERKIWMME,"48,133"
RTAMHIQQ,78
YGBURPTK,"2,68,15"
KPHGKGCS,133
IYNHJBXG,"104,32"
QJNPDIQR,"26,102,1,51,78,100"
WJMJXVCR,68
RYMDJDCC,"38,102"
OFXPCXEC,19
HBCQUHGW,"40,133,102"
IBGDHUPH,"80,44,102,67"
VKVXNAFG,"16,78"
UNBCPHSA,102
IDPXUEUL,112
IRDBWXSF,"21,40,80"
JQOYIVEI,"104,48,49,90,2,103,40,133"
AITNUIQQ,78
DSQTTXGD,"42,120,8"
SHKNCVDY,"102,15"
LYEATHFB,102
QPNHGOOZ,9
IUGCUFGA,100
RAICFNPL,"2,69"
HZYULXGD,100
VRPLGTFT,"38,26,102,133,27"
EVBXDWWK,123
VFCGFTFT,"38,102,26,90,47,133,27"
NHNHPIWV,32
ETKYNKOU,15
JVIHRPIF,68
ALMFBBQT,"40,7"
ZQEKIVMP,68
SUGLAMVW,"128,68,102"
QVEKYEUL,"68,112"
NGGOPVEI,"2,32,133,102"
ZPBAPBLQ,78
OEQLDXEV,68
GSXKHPKK,"38,52,102,69,114,68,133,27"
TDDVNUDI,"104,68,15"
BPOQDJBD,"102,15"
DPJUGPTK,"104,68,102,15"
KYZOGNSU,68
PDKJCFUP,"68,102,112"
ZBYZJNQN,102
CNQNNQRD,103
FRJWHFXO,"102,15"
MIJGENPL,"49,102"
CLHOXXYT,48
NHQVUFXO,"104,102,135"
LMDTMSEK,38
TXBDTFFP,87
YOMSAOYV,78
TWRBSCVX,"20,48"
SBEZABQT,102
KIZYHVEI,"40,133"
LNINSPTK,"2,68,15"
UPWUOLHH,123
FPBUQEZZ,68
WMCOYZJZ,"2,68,52"
AZDELGQD,38
PWSRKJVR,"40,133"
VJLDYIQR,"102,97,39,8,133"
JRKTHPKK,"38,104,90,68,133"
ZOCFEHVR,78
AKCLZBQT,40
CGQAPPKK,"69,133,102"
DJUYSXYT,"90,116,74"
EIQOIXMC,"40,102"
UKMOZLSQ,"48,68,102,15"
FSRAFNPL,"68,13"
IVCODKTR,68
RLXYSZLK,40
CMZADDAL,"32,5,13,67"
RCLICPAF,"102,15"
XRPWSHGA,"2,133,102,116"
ROOHIGCS,"104,108,3,102,2,133,1,97,118,68,96"
JMFUQUDI,15
KGVYIPTK,"68,15"
AFNJMDCC,"68,67"
CIMMKZTV,"108,52,133,45"
RPGHOIWV,"68,52,102"
WASWTUPH,"40,7"
YWFPKHAQ,"13,68,78,102"
IOTUHSDK,133
MDIRFHPH,48
FBVLJTFT,"38,26,102,47,27"
RSNDRXGD,2
YWFARADX,"16,52,69,102"
EKDVVGBP,"68,40"
LIMGCBQT,"2,78"
HIFHJLHH,123
VWSZOHFB,15
PDSEDEDF,123
RCJHKTHG,"2,102"
KREJTFUP,"68,112"
ILBEABQT,68
PQLVMPTK,"68,15"
EQIXDBQT,"59,52"
GHHLMMHZ,78
PVAIEFXO,"102,15"
QMWGPTHG,"133,45"
KVRYXPTK,"68,102,15"
TZKZVQXC,"40,133,67"
FXTUTVTI,102
ITBNHXTD,58
DURBDGIW,1
PKDEKDAL,"68,52"
PWPCVGQD,16
VFIJYUDX,133
UXUPUFNJ,68
SWGYPEWB,"48,135"
NKSIVLHH,78
PDDCFNCR,"104,102"
YSLDDMRN,"104,68"
IBHSWEQQ,"68,69"
ZDZEDBCH,40
OTNOKXDO,"3,67"
PLRAOUPH,105
HKUSBTKX,"104,40"
PMQARPIF,"121,123,28"
NADZAXGD,104
ROCXTBXG,"2,102,67"
IAZLZJVY,"48,40"
BEUYBKWA,"120,1"
VMWMDDAL,"104,5,40,7,13"
BBXYTVEI,"38,68"
AATJYYTZ,"104,90,135"
OCRTMUBE,78
RLUVUPIF,123
DNZANMME,"123,31"
SGABPNQN,"102,15"
FAZNFWUH,"102,90"
FGRREIQR,"68,133,102,1"
HFWABMHZ,78
LMUIZNPL,"13,67"
NOYQHEQQ,68
ICHBAMZL,102
DUOYHVCR,123
HUZDEKTH,15
OYIIIUFF,"40,102"
UVZHPNQN,"102,15"
VVVPWVOG,68
OLFVKTFT,"38,26,102,47,27"
RNOYZUIV,123
TRVQRAYR,102
JVSSLTFT,"38,102,47"
FEQUBPKK,"40,133,102"
JQOYTVEI,"8,102,15"
MYQYUAYR,"104,15"
JBXTKDFS,68
EGGPWFXO,15
MDYPFPKK,"2,68"
UDAYJBQT,122
JKVTEJVR,"104,40,102"
PDPFTBBY,"52,12"
ZKTXLRGE,28
RJTDAXYT,"104,99,116"
VOGOEXGD,40
MYIJRVMW,68
RKNAVLKI,40
CEFZNIKV,25
QBPMULSQ,"48,40,102"
CEFZPXGD,"133,100"
RDJPSDAL,"104,5,13"
XIOGPTEK,"73,116"
VSXUUQJN,"2,52,49"
DXBQHUXS,62
MGXYZUDX,"74,133"
CUYAZFXO,102
OUMKQTEK,109
UVMPVUDI,"104,68,102,15"
NYJAHUDI,"2,68,15"
FMYVCONO,102
FZDKJXMC,102
IFIGSFNJ,"68,44"
FHNDHHSA,"2,68"
NHPNEDMX,"102,15"
WMZJTREH,69
MOXIPBGU,"40,69,52"
OOYNYFNJ,40
HMWOWKOU,"2,102,15"
HUFKVNJC,90
NONHNMVW,68
XLJXEHGW,"68,105,102"
EDPPPNQN,15
MWOVRPLS,"114,40,7"
CTRMJPIF,133
VXTCCQCN,133
CPNIPFUP,68
ATONVPKK,"68,46,102"
UCTCMCJH,"68,40,102"
YEDNYNXN,123
YDCZEKOU,"52,102,15"
NTJMOXGD,"2,67"
YKTZOVYU,"45,116"
XYHILZJZ,"133,102,67"
BTSIJPKK,"104,68,133,90"
IHXRJFGA,"128,69,52,133"
PTXFNMRN,"68,40,90"
DKKLBHSA,"128,52,69"
NCNBUXGD,2
WICCWMHZ,68
IYZNZHSA,"2,52,15"
WMCBSLHH,16
KAGRNLHH,128
QDKUBPTK,"104,68,102,15"
RKEDFFUP,102
VRDSJXDB,"68,52"
IUDHJPLS,"68,102"
PEXIFHGA,"133,102,78"
RGRZHUXR,"40,67"
ONWQNCCR,102
EXMGJZYO,"68,45"
MJWVYSEB,"52,99,102"
VTUUFDGW,69
JIFNFFUP,112
RZWSSNQN,15
BBBALPAB,"120,40,7"
MFXHZUXV,15
JBICAHSA,"2,52,49,102"
UFTILEOD,"2,102"
TTZLWVYK,102
QTJTWNQN,"102,15"
OQBTKWWK,"68,102"
JVGCZKOU,"105,102,110,69,15,40,67"
TVZQQKEW,20
TVVXXSBA,"38,102,26,135,69,1,67"
RQUPUKOU,"102,15"
FDYFGFUP,"2,68,78"
WDUMVJBD,102
FIGWUFXO,"2,102,15"
GMNRKUPH,78
VVEPSSPG,"128,102"
OCBIZZJZ,"40,67"
CGPLTZIE,"68,69,102,90"
VTNBIPTK,"68,15"
YJCMPWZS,123
OJDEKPKK,"68,133,90"
IBMZIZYO,"52,102,45,68,40"
PTPDSXAG,102
NUCZNOIM,78
HOTNAQJN,102
SXIPHJKU,67
WLLKIRAC,"133,102,45"
PCYQBZYO,"68,133,45,90"
ATOHVGHA,"128,15"
FREHZREH,"40,133"
MZQSFSPG,128
PEGUENPO,108
SYQELMHZ,78
QDMHCJYD,"68,1"
MCUMXNPL,"133,102,12"
ZNJOMLDC,78
MWRVITEK,133
QYEEBLSQ,"2,68,40,102"
KDQAUHAQ,"68,133,13,102"
TECSOXGD,100
XWZDMADX,102
OKDJHDXI,102
FXQJUXMC,"68,80"
UIRPQJHH,133
NZHOMJKU,2
LEZUEUDI,"2,68,15"
JSDQPDCC,102
KHKKWVEI,"40,90,15"
QXFXWIQR,"102,100,78"
ZCCZVLHH,"68,67"
FNBAOYTZ,15
RFENILSQ,2
UAVFMANS,"66,78"
BLZAHTHG,"2,102"
NICRSXGD,47
QARNQMVW,"58,104,102,2,128,10,118,132,68,78"
YIYGOZQJ,102
BLJSABXG,"104,32"
DLJUBPDI,123
TQFFNXYT,99
ESWQQTKX,"2,40,104"
AGNKZMHZ,68
GAWLCJHH,102
KBYYSPIF,"102,1,120,133,100"
EDVZKVEI,"104,123,102,90,68,40"
GWCQFVKA,"40,102,15"
CXMGUKDQ,"33,133"
VDDGCFGA,100
IPAXPAFG,78
PWCNAEUL,68
DLHURLHH,"78,65"
ZVKNYQJN,"78,45,67"
FWDTRMYV,1
YLPTKFAU,"58,102"
VVBUQEUL,1
VFSAAKOU,"102,69,40,15,105"
YHLTVFFP,102
UGGPGPKK,"84,102"
WLBFHPAB,"120,5,8"
MJNFHTHG,"2,133"
WCDTXCIW,"102,67"
DJJJJBQT,68
CLDNLAMC,102
CZGPJUBE,78
LXDLPHGA,"133,102,97,78"
KPQYPLSQ,"48,15"
PHYBNVYU,133
TAGBVAMC,"68,133"
SRATRTFT,"38,102,26,90,47,133,27"
FITQSQDT,102
MZDAYCEI,78
SJPZKKOU,"102,15"
LIFILRLL,78
ETXIAHVR,"98,7,8"
TFBCZFAG,78
FGXNQRTZ,78
PBWFFHEB,47
KGAYSDSN,133
ZIUQANQN,"2,68,15"
LLDYVJVY,102
EZDARVKA,"128,2,133,102"
TEZHSBQT,2
UUJPUJIR,"68,102"
TQZQSKLF,52
IBOAJLHH,68
DGUKDBQT,40
VZLBJUDI,"2,68,52,15"
CRCXMRLL,"58,128"
BIHDXMRQ,"68,102,67"
IIRAUHSA,"52,102,2,15,68"
XRKUJFXO,"104,102,90,15"
LOTZMDQX,9
KUKNGVMP,102
FZIYVUOY,102
ZSTGFGCS,"2,10"
YJETZDKB,102
UKYXEGBP,68
PWACGIQR,"102,1,51,67,96,100"
JYQLMFFP,133
WRLROMME,"40,133"
YMTTKSDT,102
JGTARDHC,78
QVFBYPTK,102
RHOWRTKX,48
YRWQNZQJ,"68,102"
ONXPVXGD,78
PEJHKRAM,47
CSIZWLLG,102
NYWRGMWW,15
KMLQHAHW,52
SCSHEMHZ,102
RLONYKDQ,"68,15"
YUQYIVKA,15
SRGHDVMP,"40,133,102"
SDKQYXTD,"40,7"
KYNVJGQD,68
BQDVTEWB,"114,133,102"
JQDBWQCN,"16,133,78,45"
TFDBSUDI,"2,68,15"
QEIVEUDX,133
NPRBEUQK,102
ZRXUFDXI,68
AWJNQLHH,"68,65"
OADLDPTK,"2,68,104,15"
XLQFTUNV,78
ICTGZOIM,78
FWKVPGQD,21
FTOBQSEB,"102,15"
UVNIFNXN,123
WMMSTKRV,"49,15"
KRHVIPTK,"68,15"
HCUJKFGA,102
SKTHYDCC,102
VHKMYCJH,"68,40"
UEVAMRJS,40
TGRIYQTX,15
SZPKAREH,133
NMNUIUPH,40
HDYQNGIW,68
LCXIMJTR,15
XBRLPLZD,"68,78"
OHYJINQN,15
FRXIUZAA,102
BJVYVGIW,104
JFNLWXEC,"81,68,19"
DJUUNOVD,68
BJQJHPTK,"102,2,15,68,22"
XXDDCFUG,"40,15"
HIGURVEI,"48,133,102"
KWBWUXYT,"114,2,68,99"
CALITDAL,"2,68,133"
HFQCIJTR,15
EZYKRXTD,"2,68"
QNLDBUDI,"2,68"
MPVAJKDQ,52
WVZVCDXI,58
REUUOWZS,"123,45"
XDVRDKGZ,"68,49,102"
NNBDIXGD,100
HAUJLKOU,"133,102,15"
OEDNBFYS,133
OCVEYDAL,"2,68"
HKBARVMP,"75,130,133,102"
ZSWXOGEG,60
YRPPMXTD,58
PBUDLKBT,"40,133"
RGPDLIQR,"26,102,1,51,78,100"
RYXEJNQN,"102,15"
KRARISVW,78
CSSZRJVY,"48,102,69,128,40"
QRNXQHAQ,"105,40,102"
CPKFTUOY,52
XNPRBPTK,"102,2,15,68,22"
SJEZQHSA,"2,52,15"
OERPGPTK,"104,102,90,2,15,68"
JVBAYZQJ,"104,133"
LGLXQKEW,"38,100"
AHAEZVYU,133
LUZBDMHZ,78
TSGICXDO,"102,47,133,27,100"
GTEDRSOM,52
GYDFWEWB,"103,51,27,100"
TETLMHGA,"102,116,68,133,78"
RULTJWUH,"105,40"
LEQQKQCJ,"68,123"
JUOOHMHZ,"68,102"
NDISKEQQ,"96,102"
WIBTGPTK,"102,2,15,68,22"
IABGDRAC,"133,102"
EBYVPCEI,"6,96"
BTWMVLKY,68
YZFUUUDX,"133,45"
PNRGVEUL,"68,112"
ZRWSXUPH,"25,108,102"
QBFQHLHH,"78,65"
XIICSMME,102
DGOILOIM,78
FNLZYZQJ,52
HANUATFT,"38,26,102,90,133,27"
EFKVRVKA,48
LSPEPIQR,"1,26,97"
WMASQTCN,133
BMVOSPAB,40
ABDNTBQT,"40,78"
RIVSJQJN,"102,78"
NUWXWUDX,133
UXDWNPTK,"2,68,102,15"
LDGKTVYU,"2,133,100"
ILIHWZTV,"49,40,133"
CKHWTZYO,45
EMSZISOM,"52,69,101"
LXHYJWUH,"69,13"
GJQANPTK,68
LUEGCHBS,"102,15"
TNSLHPKK,"38,102,114,68,133"
ESAWPEUL,68
BDPCQXGD,40
CFFNBZJZ,"13,52,102"
FMHCVUIV,48
DTZKJMGJ,"2,68"
DOFNUEWB,"40,90"
LMCZROXJ,68
OCTUDPAB,78
NUNUFNPL,40
XOVACDCC,102
FZYCXLZD,40
JIJFWGEG,"2,73"
VGQTAKOU,"133,110"
SRKXRKDQ,"52,69,102"
AZQNXXGD,102
KGVWZRAH,"2,68,15"
QRWEERFO,131
UBRWPDMX,15
XGVLNTKX,"104,102"
NFNCOVTI,"48,32"
OBFSVSOB,68
CXOFKNQN,68
SQDOUPIF,"1,123,51"
OPVBINPO,"128,133"
PFWYBPKK,"38,68"
HKLEMXYT,"99,102"
IZCYQPLS,"68,40,52,90"
ACCPNSBA,"26,102,135,69,1"
SLIFFFXO,"102,15"
SLTNEHGA,"102,2,97,133,78"
VCKMBVKA,"102,15"
PPDDIIQR,"68,100"
LOGCXTEK,133
SQIHJQTX,2
FUDOSJYD,78
JHLFNMYV,102
YRGIAUPH,"1,123"
OWJOHCIW,67
TDMRAMHZ,68
BJYDRVEI,"104,68"
RNLDBRFO,68
TSEIUDAL,"52,123,69,68,32,133,13"
AOHPFFFP,123
GSMANPKK,"38,104,90,68,133"
JBAABVOG,21
ZLZGGXGD,2
CMUAVKOU,102
GMNUCLHH,"69,78,65"
NQTHOVEI,"104,40,123"
UOXGHKWA,100
DUTJEUJL,133
KGDJGDAL,"104,8"
SSNTDKBT,2
KXQDCLQI,"40,133"
UGXBUZLK,133
OELPPKRF,"102,78"
SJLTCPTK,"2,68,15"
EUYQWPLS,"2,40,8,90"
DATGBVTI,32
FWFCMVEI,"2,48"
XNAUTNQN,15
MZMWDBQT,16
LCBOOVYU,"2,68"
DTBMTZJZ,"2,68,52"
TWVUIBQT,68
XKSBUYES,68
GDXJBSDK,133
AKAIGSUS,15
GGPTVVTI,"2,123,102"
LUDFETLI,"48,52,69,68"
XTWXWPTK,"2,104,90,15"
TQMRHEWB,"83,133,102"
GMGJHTFT,"38,26,102,133,27"
VEMYUDAL,"68,133,102"
UQMEEQRD,68
YMJIRPAF,102
THZQURDX,"2,67"
WWMSIPDI,123
DUXEJSQK,"40,7"
ZTDRCDFC,"84,68"
WADYLXGD,47
BWIHHZYO,45
TGNAMFUP,68
ERFYEEWB,"68,40,133"
WRKEHVEI,"32,135"
UVMCYVTI,2
UVBBDHGA,"40,133,78"
MWKOMAHW,52
CWROREUL,"118,1,97,67"
BEDCQFJO,78
EZGJOGQD,67
KSTAHPTK,"2,68,102,15"
JXJHLUDX,133
IYTBIHAQ,102
UZWQVHGA,68
KQBTIUXS,"2,68,102"
XNHPGAHK,"68,102"
RRRDWIFB,"2,68"
LMOHUTFT,"38,26,102,90,47,27"
UALVMRAC,"68,40,78"
BVOSTUDI,68
ZZSYEQRD,"68,103"
ALBFVSUS,"102,15"
KLGFYPTK,"102,2,15,68,22"
LEAJQAOX,123
MAOAIJYD,55
YZOACPTK,"2,68,15,22"
GTRMYAHW,78
VNRVMWZS,"104,123"
OAEZQGHA,15
KGGEUDAL,"2,68,52,133"
QCOGZHVR,"58,52,2,68,78"
WGTKRHAQ,"2,102"
CWKBEMME,40
OUWQJEWB,"51,27,100,90"
RLAYQNPL,"102,15"
CGKGRQWI,"104,49,103,15,30"
GFLQKUPH,"52,15"
FLVVFZJZ,52
PUMXPLVZ,78
AHHSQPTK,"2,68,102,15"
DWKWDCND,"40,7"
JRONBSVW,68
YVXJSJBD,"102,15"
FCNBQVMW,68
MLZRFPKK,"52,102,69,114,68,133,27"
PNPWPLSQ,"68,40,102"
AQCOFBLQ,68
CCBORREH,48
JXJRCEWB,"2,68,90"
FUZYAXGD,58
QSQSUATH,132
OALKXLHH,2
KKAQAVRM,78
YBSUCKRF,102
WZMRHDFC,68
UQBGXAMC,133
JWXOFDFS,68
HECGAGQD,67
KFDBBUDI,"2,68"
RZDFMHGA,"102,116,2,133,68,97"
DHCUOTFT,"38,102,26,90,47,133,27"
OPUQHRGE,123
BIHYXEQQ,133
RDYXMYSZ,47
JLHQPWMK,68
OOMLEBQT,16
GZCQIMHZ,68
UUELRVMW,68
AGYLNNPL,"68,64"
UUVXKPDI,123
KRMIUCIW,"68,102"
MWJVQLHH,78
MUKWJBQT,16
JQJDZUXS,40
QQGNTNJC,2
VIYSGDQX,102
PEGUPSBA,"2,67"
BNOSZIQR,"102,39"
OBJYOVMW,68
OWHFVNQN,15
VMLMTPLS,"68,133,102"
NFKUALHH,"78,65"
DVBDXNQN,15
CDHUNPZC,68
AOAWLNSU,133
LVFXCVMW,78
MCEQZZQU,"68,133"
GDHTKMVW,"102,2,15,132,68"
VSZIJSBA,"48,133,102,135"
XVWTDJIR,57
JHAOONSU,68
OISVWRFV,67
QQEMAJVY,"48,40"
KVYUAMME,"48,102,69,40,133"
IBTSPUDX,133
SOUPAPDI,123
FGWQNYTZ,"104,68,90,135"
XDXVITFT,"38,102,26,90,47,133,27"
OIIBHMHZ,68
EWAISDGW,"68,133"
EGUZUHGA,"40,133"
FBMMJFGA,"133,100"
TPMGIFXO,"68,15"
MPGXZWWK,123
JZXEVNQN,"2,15"
ZUCNXBOE,102
ORBGIGCS,"68,118,1,100"
TECOJVEI,"52,49,123,90,103,68"
LKWVIVEI,"2,48,52,102"
RMYZCXGD,"68,102"
KQJPCLSQ,102
OKCDJNQN,"102,15"
AWBZZHSA,"52,102"
QNLPFJYD,"68,78,45,102"
HIESSEBY,104
HKYAETUB,"68,123"
VLKHIVMP,32
TXLADFXO,"104,102,90,15"
PDCKCUPH,"133,65"
OTMQNMVW,"2,68,102,15"
BNDNTHGA,"2,68"
SQVEBVMP,2
YSEBLHGA,"133,102,90"
DJGSLDAL,68
UOQQHHFB,"102,15,68,40,133"
YOIAMCEI,102
KEQNXSPG,15
GQHVEHGA,"133,102,116,78"
DHOIVDSN,"14,100"
IRTOVKEW,8
HYZRLXGD,25
VAZMATEK,2
AGUSZKOU,15
PZORPUNV,78
OFPWLZTV,52
AFRUMSEB,"102,15"
IIRTWFFP,"82,72"
BJGNITHG,16
MSHWFADX,102
OQGOOXER,78
HAMXJNQN,68
BPCHRUIV,69
XQATZVMW,78
ZVTIXPLS,"40,7"
RDKFYEBY,67
AUCLDAMC,"133,100"
AULNPBQT,"16,102"
XQXZLRFO,78
FKVCQVTT,40
UWFBRAOX,123
EJEVNFJG,68
GHHZUIWV,"38,123,102,90"
EYBJVXEC,"81,68,97,19"
RZAJRFUP,"68,112"
TLJLZUIV,123
NAGPFUXS,51
RIVNIHSA,"2,52"
DPJYYBGU,45
LMWADYMI,"40,7"
TSYFZUDI,"104,102,2,15,68"
ODAVTPDU,40
TXRBMBQT,67
JUGEUNQN,"81,19,102"
XRLFJZJZ,"40,102"
HRUQCLSQ,"68,40"
RQGINLOI,133
SIQQCCEI,78
JQSOINJC,69
AGMBXWMK,68
PBGQSVKA,"2,133,102,15"
GWSBZCGB,"40,78"
WIEAJTUB,"1,7"
GJNJCEUL,"62,78"
IWASDKGZ,68
UHLSOHPH,45
DYSHAPIF,123
FRYRGDSN,8
HLJWHRAC,133
EVMHCHVR,"120,7,8"
VGKMXVKA,40
NPGWBUPH,40
PKAAXVKA,"40,103,80"
ZLQDGUOY,"104,123"
WYCHJWMK,68
ORDXBIQR,"26,102,1,51,78,100"
JJSTYHPH,52
RDYKWVKA,133
MGVUDLSQ,102
JWPMFPTK,"68,102,15"
CZMIYZQU,133
ICVETVMW,"2,68"
NRJVDAEM,40
NUDLYADX,"40,80,102"
SYWDLPAB,"1,123"
SNEXVVEI,"104,32,90,135"
BGCGSTFT,"38,102"
RNOQCGQD,123
HIBMQPTK,"2,104,15"
KVDQHFAU,"58,8"
JCHTBVMP,"68,133,102"
WESFBLWC,"68,102"
VWRQTDWZ,68
IHIOYHEB,40
IMZUFMME,"30,49,102,15"
PBQCBNCR,104
PMXRVHXM,78
GYRGXAHW,102
ATRECPAB,123
PBDZTLSQ,"48,69,68,40,78"
IRMOHXSF,"128,21,102,67"
VVJFDMCV,85
WEXFHVEI,133
QUGKZRAH,"2,68,15"
EEMITEUL,112
UBIYGGBP,"68,78"
GMDOXMVW,"104,102,2,128,10,118,68,78"
SHLSIEOD,"49,15"
VPYMBLSQ,40
QAVGDEWB,"2,68"
VJDVTIQR,"39,97,8,102"
FPQTLVKA,"2,102,15"
GNSJCVYU,"38,2,108,133"
ZUDUILQI,"40,133"
NXWGOFXO,"102,15"
TMLRZLHH,19
KLRFWFXO,"48,102,135"
KIRIEEQQ,"68,52,69"
VNQXIPTK,"102,90,2,15,68"
DMHLONPL,"68,102"
GJDTCEWB,"68,102,90"
WVQLRPLS,"104,40,90"
PRGJOHGA,"118,1,97,51"
GZVHPGIW,"68,139"
XNNRKHGA,"102,118,68,97,78,117"
SMXCGVEI,"40,133,90"
PAKUDXEC,2
VYGZFQTX,15
SKBFMKOU,102
HXLEZXGD,"52,67"
AQMNPCEI,40
JYIBNPIF,121
JBLMIEDF,68
DMQMYQJN,40
CODRSGQD,68
PHOCWFYY,"40,123"
EQRAZXDO,"68,1,100,51"
DZZVELDC,78
JTGXHUDX,52
EYSYXLSQ,"68,102"
AGHBWIFB,68
TOGTVRAC,"16,67"
MGCZNEOD,"49,15"
ZMWCLIQR,"1,26,97,51"
JPMECFYY,68
RPGXNFFP,102
ZNPNHOYV,78
LHNHIGJU,102
YSSBGLHH,68
ACHCJNPL,25
OJRJXCDA,9
WZJAVLWC,"68,102"
JJURZGCS,"104,108,3,102,116,2,133,118,68,97"
NJGKBEWT,123
GIGHYPLS,"104,102,90,2,69,68,133"
VOSASBQT,"78,102"
ACSJHYUQ,102
YAGHUDSN,68
GUTSDVKA,"2,133,100"
MOWHELDC,"2,68,78"
ZCVGTVKA,"102,100,15"
EYWPSJVY,40
AYNPGWMK,68
WDOSKWWK,123
DSEJRLHH,68
PGLWUVKA,25
IGZYEDQX,102
XSQFIPKK,"52,102,69,68,133,27"
JDOLEVEI,"104,32,90"
UVVDGUJL,123
IEMRJVMP,32
EXRSQXGD,"104,102,45"
XLZTTBQT,"8,78"
WMRUJVEI,"104,102,135,2,128,15,68,40,133"
PFNHSLKY,"68,102"
RYRVNXGD,100
ISQXRQTX,49
WNPWSOOZ,"127,120,78"
BTSSGGIW,68
RUDISLKY,"128,133"
YMFOSLBD,"2,68"
VVXRVMRN,102
JNQBSXTD,68
NQQYXVEI,"40,133,90"
OIZGWNQN,"102,15"
ZNEVDKEW,"68,52,102"
ZSVRYJYD,"68,45"
UYPUGIQR,"102,100,78"
VSXXWZJZ,"114,2,102,15"
HYVRTDHC,78
LLYMJFPE,"68,78"
SEMIQMVW,"58,104,102,2,128,10,118,132,68,78"
HGVSXVDY,15
IFDAZPKK,"38,133"
KHQJXVEI,"68,102,15"
SATDKJVY,"40,69"
MJAUKNQN,15
BXBJDBGG,"2,103,90,15"
WUCKUVMW,78
PXJQVUXS,62
TYLVNCVX,"20,48"
ALJDDCEI,8
SMKAJXGD,133
HRTDBXQD,78
UDNYHVEI,"104,32,90"
NUNVZRFO,78
LSJZTKGZ,68
WCNZLXSF,"102,15"
IGVTCNCR,68
VITEUCEI,47
RWDMDXGD,133
CLRZUNPL,123
KXKPPEUL,112
YDFTDNHV,133
IKJGSTHG,68
ULFLXADX,"133,102"
KNMFZLDC,68
TYBNJSMJ,133
UOSTHHGA,"133,78,102"
YIEDOUPH,90
ULNMGFUP,102
OGZSVPIF,68
ZCTUYPKK,"38,104,102,90,84,67,68,133,46"
UJXXZIQR,"39,97,8,102"
XTNNWDSN,"14,51,26,100"
JBMLYKDQ,"104,102"
CJIQBBQT,"104,68,73"
CJQETPLS,"52,90,2,15,68,40"
RNIMXMVW,"132,68,102,15"
DCUNGDAL,"68,133"
FBIBPFXO,"68,102,15"
LMMKDUIV,123
SLPKZPKK,"38,68"
CJQRWFXO,"48,52,102,135"
TTHISCGB,"68,78"
ASBTVHGA,"68,133"
YOHYGGJU,"52,4"
DTRGASOM,101
XSDGQQWI,"2,68"
ZLTQUNQN,"2,15"
SNSBPMME,"52,69,102"
OSDVFLOI,"40,13"
ODQPRDAL,"104,52,123,102,2,5,32,68,40,13"
TGCBKOYV,"13,78"
JGOGFVKA,80
UEVZHVCV,68
VXKSJRAC,"40,102"
GXQUBPAF,"102,15"
NJXKURAC,133
JLEBUBBY,"120,40"
QNOOKPIF,"120,133,8,102"
RLOXPNQN,15
KFBCYAHW,52
GFAQDXDO,"1,100"
FARZSVEI,"40,102,22"
JAIRMRAC,"48,102,67,133,100"
HNAFWVMW,68
POTXBXYT,"104,99"
UYEQZNPO,"128,108,133"
HHNUZHFB,"15,102,67"
EBDEDSBA,135
NJAPBRAC,"68,133"
MXNEBZQJ,"75,78"
NQKMEVMP,52
DDAKQVKA,"48,102,90,15"
HTMHKFFP,51
ORXYJBXG,"48,102,67,68,133"
YJDMZZQJ,"2,68,75"
EZCFOPNE,78
KHQXNLHH,"68,78"
LWDSISEB,"102,15"
JQGOUPTK,"2,68,15,22"
UXASBAHK,21
PMZFEKOU,102
TFPZUKGZ,68
BCNZJSEB,102
