video_id,labels
LEUDYVMP,"123,93"
UDYBSEOD,102
BBJMINQN,"2,68,15"
RMEHXSEB,102
PBHHIPKK,"38,104,90,68,133"
VWLCTIQR,"102,2,1,51,67,100"
VHFCQICC,133
MHANOLWC,68
DJYUKFPE,68
ZEJKKDSN,102
BGIFSUDI,68
KJVGBYSZ,78
MYCQRIFB,"40,7"
GNMRNHGA,78
CTNDTEUL,"102,112"
THUGADSN,100
XPNVNUDI,"2,68,15"
BBZXTFXO,"102,15"
YYSHVSOB,68
WBUSJUIV,"30,33,123"
ALWCJJVY,"40,69,52"
GUVIGBME,133
IOZSOEWB,"133,90"
FOSJIIWV,104
KIXXQAFG,68
MXNJHUDX,133
UBUVBUUK,102
PTFKSHGA,"2,133,102,97"
YQHZMZGK,78
ZZXPMYSZ,78
TWNCTUPH,52
MRWSHUPH,"1,123,51"
LOMRUXGD,"104,102,45,2,63,67"
TSFTJZJZ,"2,68,52"
HFIQJIWV,"38,90"
YZHZFJIR,"133,102"
GIYOBKZB,"21,69"
BERZMONO,"102,15"
AZKGTXGD,40
XSNFITKX,102
GFOEQBQT,40
IOYVLXGD,108
SYLBBVYK,"120,78"
WMCOATHG,102
WHLWIHAQ,"108,102,116,110,95,15"
JAFHULDC,68
MUACDLSQ,"2,68,40"
YGJSLUPH,45
AXQRBXRE,"2,68,103"
VBGWFSEB,"102,15"
QKQNFPKK,"38,104,90,68,133"
JROOCFYS,"68,69"
CIJBIUDI,"2,68"
OFJPFVMW,68
RQGKDPDI,2
HQSGNMZL,68
VLPUUVEI,"104,32,90"
BCJZGAMC,"133,8,87"
JNTMYVMP,"2,68"
DWBTXPAB,"68,69"
AFJRQCIW,"26,8"
GQTPHUDX,133
YUKRJBXG,32
STUICRDX,2
MTVZBYMI,52
QRSZRCPZ,102
JOOHNBGG,90
EYOVSZYO,"68,45"
JDXULPZC,"68,75"
XWEEOUDX,"120,1"
QFVPHIKV,121
GXLTKKDQ,"68,52,102"
JZYSSVEI,"68,33"
IRMAFJHH,102
FJZAHVEI,"114,90"
UIJURSEB,102
JUWNVLHH,123
HQJGNVTI,"2,68,28"
SIFLEXDO,"96,91,29,1"
YMFJUMRN,103
MMGTAUPH,123
MKZXMOIM,102
XHCLUZJZ,102
ANOMWVEI,"68,103"
NOBIUNQN,15
MBLHLGEG,100
BLYPCPLS,"114,120,40,7"
MUPQTQRD,47
TNLWWNQN,"2,102,15"
SVTFBPIF,"2,102"
YVTIRCEI,"96,1"
OUCJWOIM,78
OKLRJPKK,"52,102,69,68,133,27"
NWZYLPLS,"104,52,102,90,2,69,68,133"
ZHTZHSBA,135
XNIJXMRN,104
VBROBEWB,"48,32,90,135"
LYGLNZJZ,"2,52"
QKVJUJVY,"48,40,69,102"
KDGJTFAG,123
KNGXIJVY,"48,40,69,102"
QQVMUFFP,68
VWIVSUPH,102
RZOCGJVY,"40,103,52"
UIJAIVMP,15
OLCGIICC,68
FAACYUDX,133
JPKKHNQN,"2,68,15"
ILWAYRGE,40
LAKMHICI,"68,133"
KXEWWACP,"120,138"
NIAKIHGA,78
ROYTCHAQ,"48,40,15,105,133,13"
OFAKCHFB,"133,102"
UYLFBPIF,"48,116"
MBAMZXGD,40
XQCGRVTI,48
GMDCQUIV,"123,37"
CQPVWUDX,52
CZRQTPLS,"133,40,7,104"
QPRWAVEI,"40,133"
JJAHVDKB,"133,102,15"
HCBEWBRS,52
FBVFKYUQ,78
AHCNIRAC,100
OXEJGTFT,"38,26,102,90,47,27"
ILAVFKGZ,123
ZYCSIQRD,102
GIPLKKEW,69
KFCRXFXO,"104,48,52,102,135"
GILIVUPH,"25,108"
SFMLUKBS,100
KSIOHEQQ,"59,69"
QKYZEBOE,2
ZZPECXHP,"105,40,69,15"
LPFXSLSQ,"102,78"
QEMLTIQR,68
FTPOPVCV,133
QHOPGUPH,40
CEWDYHVR,102
CJNBKDAL,"123,102"
AAOZGQFB,"68,78,65"
HHCTCPKK,"84,68,67"
EQHPCUOY,28
LXEUFUDI,"2,68,15"
RHLYRONO,102
UCIPLBXG,"104,32"
RMYZCUIV,"123,102,31"
JWTPCUOY,28
DMYNIAHW,"69,78"
QKMDFRDX,38
BFSREIBW,49
SMSPMUDI,"104,102,2,15,68"
HONHKZQJ,52
LIKGWXPO,40
OULMELHH,78
OLCBJVDY,102
WUXBXFXO,"102,15"
DGRCFUNV,78
JEMTFSBA,52
FUWWPPTK,"68,15"
ISYHZTHG,"133,45"
GFXUUUDX,133
WPGYQSBA,"38,102,90"
NSZTGXGD,68
MUFGZNJC,40
IYNAPPTK,"104,102,90,2,15"
GXCSJXGD,133
XKMJHWRZ,"52,133"
XFYXZTFT,"38,26,47,96,27"
RUWQHPTK,"68,15"
FPENFWBO,"48,40"
ATJRAEOD,"102,90,15"
EIORPVEI,"104,133,102"
CXYNTDMX,102
FACYWVKA,"102,2,128,133,100"
GEJCZKOU,"114,15,67"
LRYVODEV,68
ACYHKFNJ,16
DMWDYKEW,"13,100"
PJGBBBXG,133
TQKURUPH,"13,67"
VWMHAZON,68
WZYVNRSU,41
LBGKDNQN,"2,68,15"
EHWRWRAH,90
EBWJBMYV,68
CRFOEHDU,67
CVDCJBQT,"68,102,45"
VOMDEPLS,"40,133,52"
QFXHZPHK,"2,102"
RLMFEUJL,"100,67"
DAKTONQN,15
OTJOPIQR,"133,1"
NKIPEAMC,133
XHPFUIQR,"26,102,1,51,78,100"
COWCRRLL,2
AERZRNQN,"2,15"
ACMFAXMC,"80,102"
TZZXLKZB,68
TPXYDXGD,102
ISJUWQTX,"52,5"
AWOYVRME,68
QIUNFLKI,40
LEUHRBRS,78
IMAQEICI,68
KRKACVEI,"48,49,2,103,40,133"
HZRYVDGW,52
HAGVBDMX,"102,15"
ARSYELDC,68
IXCFTFYY,52
WBTAWTFT,"38,26,102,47,27"
LMYXUFGA,"52,133"
ILGMFUPH,102
BCNMLNXN,"123,98"
DVKDIRAC,"133,45"
RKNVBFXO,"102,15"
MLCZUOTL,102
WQIOXGEG,"68,133"
JENRJKRF,78
JENANNXN,98
VOYATBQT,67
HPJVGWUH,"114,116"
HBNLYPKK,"68,90"
FDUIQXTD,68
XWOFEEWB,"2,68,15,90"
JASEYKEW,"68,51"
YINMWJWU,25
RMSGKSOB,"2,78"
JBCFGPTK,"68,102,15"
NJJNINQN,15
MGJJYMYV,68
IYPCWJVY,"48,40,102"
RCVBKUDX,45
SQJIIEWB,"48,32,90,135"
LACWXXEC,"81,68,19"
DRPQQKWA,"2,102"
IPCZUPTK,"68,102,15"
UEKBURAC,"102,100"
UDEBHYUQ,"78,44"
SLTTBVOG,"68,102"
EQKGGXYT,48
YNPNBIQR,"68,102"
AEEHNVTT,40
WRAQTDMX,"102,15"
BGSOMLHH,68
TLWGZVKA,"2,115,102,100"
DJXFHVEI,"104,102,2,128,15,68,40,133"
RTGOWFXO,"104,48,52,102,135"
WKCKAYTZ,"104,102,90,68,133"
XFVUZDMX,"102,15"
RTXXCFXO,"102,15"
XLKBPPIF,"48,102,116,114,133"
HCMCSMHZ,68
FDLEPNXN,"69,37"
KZOBBFXO,"102,135"
ULONTMVW,"128,68,102"
POCZDBBY,40
FCVJENHV,102
LSYKCXGD,"68,67"
XRUUWMME,"32,123,31"
THJIMTHG,"2,68,133"
TAUPFUDX,"14,100"
SOXEQZQJ,104
FBVYNUDX,"16,45"
OLUNEGIW,"2,68"
XCYYHDEV,"68,78"
JWYUPFFP,"123,37"
SCVHOPAB,78
PNKIBDFC,"58,75"
HUVRNLSQ,102
JRZCGFUP,"68,102"
BVFBMEWB,"133,102,100,90"
IKFURVEI,"68,33"
DNPEGVYU,"2,68,133,102"
HJFBPLHH,58
EHPAPJVY,"40,90"
MUTKAXGD,123
HAOICVKA,"40,103,80"
BVRVZPTK,"68,15"
BMMBWFUP,"68,102,112"
DFBXSMME,"40,133"
HSVVFVEI,32
YNEOGBSK,123
YJXLPQCJ,1
LWCFLRSU,68
YGANOMWW,"68,15"
GVSZBUNV,"40,78"
LWISILHH,68
LLLTKTHG,102
RJBCMAHW,52
KAHSVWMK,68
NWICIPKK,"38,104,68"
SXVCTJHH,102
NJLNYQXC,"40,133,67"
EALDDVEI,"52,49,102,90,32,133"
UUCSVIBW,15
MDHJMVYU,"2,133"
IKSSBSEK,38
FCKGNXGD,68
AZOBHNPL,"105,40,15"
ZOYHKHFB,"68,102,15"
GODTWAFG,68
OQXNDUUK,15
SMANYVMP,"133,102"
TLVUNXGD,68
TAVWYVCV,68
STPVQSBA,67
LGDZMVYU,"38,108"
FLJJGKRF,68
ONENGUBE,78
OAKGJDMX,"102,15"
WPOWMSEB,"102,15"
NNFZDUDI,15
OCFRCDAL,"52,123,102,69,32"
RVOKHONO,"102,15"
HHASQVYU,2
WQSWZKOU,"105,40,102"
ZKKIJBQT,40
MUCSRVKA,"40,103,78,80"
JEPUEEUL,2
OBOLJFXO,"102,15"
SOOKUPLS,"2,68,40,133"
MILKFFUP,68
HSONYGIW,"68,133"
GSKOZQRD,"68,103"
FAVTZIFB,"58,68"
CAPHBUPH,45
AOWCGEUL,"2,102,78"
AIRLMXFE,123
WGEVLLSQ,"48,40,102"
QXCOQKOU,"48,69,67"
HCPQHFAU,"66,119,8"
UJEYNEOD,"102,15"
URXIWTFT,"38,26,27,102"
JLOKEXDO,"96,97"
GZKXXLSQ,"48,102,15"
YLQHNSQK,78
YWXFLHAQ,"2,102,15"
GERJMLOI,"133,15"
KPDZTKOU,133
FPZBDWUH,"133,102"
KTOCDPKT,"123,102"
SQYKIHGA,133
YREAAPLS,"102,2,68,40,133"
ZPDRSNCR,"102,15"
XJBGTLSQ,"68,40"
VJCBRPIF,"40,123"
YADPYKEW,"69,13"
DCOQSAEY,90
VBUTPDAL,68
ONUWLMYV,78
PVJKWVKA,"102,15"
ZSLBLPKK,"84,68"
HNCJCKEW,68
JXQDKTHG,133
SVRBHNQN,"2,49"
FJULLUPH,123
ZKTNYEWB,"114,133"
HEKTIFXO,"104,48,52,102,135"
YUHDXYUQ,"58,45"
OXVEUIQR,"102,1,97,68,133"
ELUHWNQN,102
QPPZJRLL,102
YFWXBZAA,123
FZJKZUIV,"5,8,37"
RMLVRDAL,"68,52,69"
PEUCLKEW,100
SYCSOUOY,102
SGPCRXGD,78
SUIYENQN,"68,15"
MWBHNYUQ,"105,40,78"
QDIXOWZS,"123,102,45"
ZOTBBHAQ,"48,40,15,105,133,13"
GLJSRHGA,"2,68,133,116"
JZZDHXGD,130
VEPIUNQN,2
RAIAAFFP,"40,78"
ZTGWKPKK,"38,104,90,68,133"
ILDZANQN,15
MRMEKVKA,102
ZNIVVAMC,133
LROAYFFP,"26,102"
LYHBTRAM,"40,7"
YOETAXYT,"104,99"
UZVPAFXO,"102,135"
GCUEGLHH,103
BAQMHVKA,"102,15"
AHHLBAMC,"133,106,102"
LJWEHCJH,"52,5,78"
WBWAQKGZ,68
TUTKIDMX,102
UQJAHBQT,68
WVZWFONO,"128,102,15"
MJRXAXTD,"58,68"
TFSUBPZC,78
JIOIIVCV,68
HASBIXTD,78
SEAMDXGD,67
ESAUVEOD,"52,69"
PCDAWBXG,"104,32"
SKFMHAHW,52
FFYJXYES,78
BDMVTVYU,"38,108"
NTTAEHAQ,"68,102"
LEVNCVEI,2
EDYEGFUP,78
XSYIWPIF,"40,67"
UTPOPBME,40
OADKNXGD,40
EDUJUVCV,"68,67"
QKDUBGCS,"1,97"
NREGKVEI,40
VXZVKFGA,87
OFCTSZYO,45
AVKZNYMI,102
FDOESWMK,78
PIUKWKOU,15
NWVQDHGA,"133,102"
EFIWWXEV,"68,97,26"
OYVRTDAL,"68,52"
UHVCTPKK,"52,102,69,133,27"
TUDZXBQT,102
CWVHCXAG,102
KKLLDDEV,"68,40,78"
JJRVYXEC,2
ALIQOGJU,"1,88"
FQCRCUXR,58
UYANCFFP,"133,12,100,4"
GIZGQTKX,15
ZNSXRELW,78
YCLDSUDI,"2,68"
IOYVLPHK,"40,99,102,52"
FDXBXQTX,"40,5"
LKBXMQRD,"68,103"
RWOFMUDI,"68,15"
FFLNBPAB,"120,1"
RXDICMYV,68
YBSATFGA,100
XRAZAPKK,"38,104,102,90,84,67,68,133,46"
JMVGDVEI,"104,102,2,15,68,40,133"
XDLSEVKA,102
NZGMCWMK,68
MANLLTKX,"104,48,40,102"
KWHROLKI,68
HBOTRLHH,"59,68"
ENUWNEWB,"48,15"
XSQETOIM,78
GCQENXYT,99
DKILEVKA,80
SFBESIQR,"100,1,102,97"
AMNJGDAL,"104,52,123,102,2,69,67,32,68,40"
WUUHPLWC,"68,40,102"
DJWJGPLS,"102,2,69,114,68,40"
PWQJMNPO,133
CSEIMZGK,102
XFIKNIBW,"2,68,49,104"
TLLUNGDO,"40,102"
UOPJFPTK,"68,102,15"
YSFUVXEC,19
GOWJLJKU,"68,69"
GJNPNFFP,68
GUDEAEUL,"102,112"
CMTTOHFB,102
UHYALUDX,133
AQPJCIQR,"120,39,8,102"
CWATQKDQ,"133,8"
NNVSUKEW,123
KUJMAREH,40
BHNYRVEI,"2,68,103,90"
SKOTLTKX,"48,102"
AHFJGGIW,"2,68,40,90"
ODWYSNQN,15
UYUFBVEI,40
CTWMBMGJ,"29,46"
NNTMLMCV,102
LEPIWEWB,"48,90"
FVAAJXGD,133
RQTTWCGB,58
AOHBEPHK,"133,90"
FOJQWKOU,"105,102,110,133,69,15,40,67"
VPWCANJC,"68,67"
HONGANPO,"102,26,91,1,96,100"
MPSJKKOU,"133,102,15"
THWBJPAF,"102,15"
GDOREPTK,68
TTJLIZJZ,"40,133,102"
IGUMFWUH,48
AYCXGJIR,"2,52,13"
QPKTJFUG,102
UWVFVNJC,78
ALFFMZTV,"40,133"
VCALLNCR,104
VSRQAFAU,"78,45"
ZQNSVKWA,"2,102,73"
XPREAIQR,"62,97,1,39"
MWBTGPKL,78
ZRMFFDCD,76
ZTMVBTHG,"16,108,100"
ZBOZLDHC,"68,78"
TYHWBFNJ,"2,52"
NNCZOKBT,102
YLTRDSOB,68
LXATLLVZ,78
HGHIVRLL,"58,104,128,100"
MSLGSVEI,"2,68,40,123"
HEPRHHGA,"48,133,102,90"
BPHWEKTH,15
ZJGFVBLQ,44
QNIZFUDX,133
UBKLTHFB,"68,103,102,15"
TZCEWXGD,"68,100"
IQQRCKPH,102
EIKTHVEI,"40,133,102"
HVJQFJVY,"40,103"
ACZHYBOE,"102,15"
IPENKLHH,67
MCCBMPLS,"120,40,7"
EJXVDXGD,25
PRYPSMVW,"128,68"
KJQCJXGD,"2,40"
ZDPRKVKA,"2,133"
ILWLMNPL,"76,133"
ZYECKPKK,"2,68,102,90"
HQCTVLHH,68
POWOQGCS,"1,47"
AJTCMDFC,"75,102"
TGQFGBBY,"52,78,47"
KPMVZNJC,"8,46"
OLMVVXGD,"105,40"
MHVBSRAM,68
KRBGIEQQ,139
FIEELBQT,40
ZDSUIKBS,102
VRTHBTHG,"2,133,67"
ROFPYTHG,"2,65,67,133,12"
FISCGKEW,"20,101"
IBWTQVEI,"52,90,68,32,133,100"
QPRBREOD,"2,133,102,15"
ASUZPDHC,"40,7"
VNNJLPKK,"52,102,69,114,40,133,27"
KSDQXCEI,47
EWFASXGD,"68,40"
DUKEEDUC,78
IFODVPAB,"120,5,8"
VHBOGTUB,133
CIGYMEUL,102
KRZBJDCC,"133,102,67"
GHPZEJVY,"48,40,69,102"
DKAGBGIW,68
CNFFXSOB,68
GRROIZQJ,102
RKLDDVEI,"48,52,102,103,40,133"
JMQSLRTZ,78
NGVAUHGA,"48,133,102,90"
XRRDEZJZ,"52,102,78"
DLUIWPKK,"38,104,133"
OZHGNPIF,"68,102"
CFGQHMVW,"58,104,102,2,10,118,132,68,78"
JCICTYTZ,"133,15"
AKNZGFGA,48
OYXMANJC,47
XKERYFUP,"68,102,112"
XRTUCMVW,"58,104,102,2,128,10,118,68,78"
QLKFDMWW,68
CIOKQHGA,"97,102"
QQLBSQTX,"48,102,2,69,128,15"
PZGEWRFV,68
CLAHFKDQ,"68,52,102"
VOQINFUG,"40,102"
JQMSRHGA,102
VNGVWDAL,"123,5,128,32,13"
PKFAUEWB,"133,90"
GNUZYACP,78
KDMIXKGZ,37
ZGFZCEWB,"133,102,67"
UACLROOZ,9
EYKQXRHB,128
RJMTSSVW,2
TNSZBKOU,"68,102,15"
GNSECJVY,"48,102"
BDWMCUDI,"2,68"
NWARGXGD,133
JYQSJUBE,47
GCUXNXDB,"52,69"
KAZJOMHZ,"102,78"
GAAFMLSQ,"48,102,2,15,68,40"
PHBOLPAB,"8,5,78"
HCCFNHGA,"133,102,116"
PAZUJHDU,102
RGVWANPL,"102,45"
QJYASUPH,123
SAVWGNPL,"59,67"
DLCAZEWB,"48,32,135"
MAWECIQR,"102,97,39,8,133"
DPVDGIWV,"38,102,90"
SVEVMVEI,"68,40,133,45"
GBITCUOY,2
PRPKDMHZ,68
MXPJLUDI,"2,68,15"
SIJOVDFS,102
MLXLZBQT,"2,108,102,78"
BQAQHFUP,122
DIODPDAL,"104,52,123,102,2,69,67,32,68,40"
VRNOOUXS,62
FMMGGPTK,"68,15"
HDYIJVKA,15
ZUUWWLOI,40
UDJXBQWI,102
MCSJSCEI,"68,78"
BBCJKVEI,"104,102,90,40,133"
AATNWZAA,"123,102"
EHVETKOU,15
OIXAZZYO,"68,45,90"
EJDJCPDU,13
FAZWLPTK,"2,68,102,15"
BEIIBMVW,"58,104,102,2,10,118,78"
VZHXOHGA,"2,97,78,102"
JICECUPH,"103,102"
DWUCNEWB,102
WUNOQAHK,21
DLWAKFAU,"119,120,8"
YBCCGFUP,112
LBNQDMME,133
IKGURKEW,101
PKBATLHH,"40,7"
MWSSPTUB,"2,68,46"
FCHRIPKK,"38,104"
HOLIQWUH,"40,102"
OLPLPWUH,"105,40"
OMUWFSUS,"102,15"
DVHANXMC,69
BJQPDIQR,"102,1,51,78,100"
PRCQQGQD,21
RRAWJNCR,"102,15"
DQIQTVEI,"104,32"
ZHYSOSEB,"102,15"
VHQRMHGA,"133,102,116,78"
ZGTNBPIF,"2,102"
UHMKCPTK,"2,68,102,15"
ECWPBBQT,15
ICWYNGQD,"68,78"
QFOHUNQN,"102,15"
FYRKCPKK,"52,102,114,40,133,27"
PNHLSVKA,"40,103"
ICVEAMHZ,78
BGDJUDFC,25
SYULNBQT,78
OWZRINPL,"2,68,45"
URVBEPTK,"2,68,102,15"
SJYRPDPR,"104,133,102,82"
JYVODDAL,"2,133"
NRMKYJVR,133
PJOTWFXO,"104,102,90,15"
VAFNTXYT,102
YZYSDKDQ,52
EBDNLQTX,15
ACNCOKRF,68
UOHWHVEI,"104,102,135,90,2,68,40"
HUAPQVEI,"48,102,135,2,69,103,32,133"
MIPBJHEB,"68,120"
LLHKRYMI,68
ZSZBWLSQ,40
BANLSREH,102
LFJBMPKK,"38,104,102,90,84,67,68,133,46"
WBZEZFFP,68
ONGLTDAL,"104,123,5,128,67,32,13"
XGAEDVKA,"80,78"
LGNLYNCR,102
DUKVJBQT,"2,68"
YUBNVKWA,2
AOZRGCNX,"133,102"
KJPENPKL,78
FRJHRPTK,"2,68,15"
VWTVNAHW,58
QVCAQVRM,"68,78"
OMYDVFXO,"102,15"
TWGCGDGW,"68,102"
EBRERPTD,139
HSGSGTEK,40
VKDSSOYV,78
BGPAGTLI,"68,78,24"
DCWQUPTD,68
KPPPYFGA,"123,28"
SHDAZPKT,"123,102"
TAKBGPIF,121
MAYYTIVA,78
EMQIMXGD,"133,102"
NBBQQLSQ,"68,40,102"
NUIVYYCR,52
ZKUWMIWV,"104,32,90"
FQUDOAFG,"78,122"
PTKGOIJJ,78
CTBEMVEI,90
XRAHDHXM,68
ITWMWICC,68
TPVSAAYR,104
AAMTKWMK,68
PCLRMHGA,133
QQLBSTEK,"3,133"
JFRHZUXS,"2,68,78"
VPRMNMVW,"58,104,102,2,10,118,68,78"
KKNFUEOD,"102,15"
VBHSLMZL,68
XBYOARLL,102
MOVYXGCS,"2,100"
LVHWQCIW,128
CVEDKUPH,45
FUSEYOIM,"2,94,68"
LDORYIVA,102
KOXXEIFB,68
SFAKESOM,52
JFLJCRAC,133
TXSKVLHH,"40,7"
RSOKGMRN,90
KMNVFKEW,101
THNZTSOM,"48,52,101"
AFLPRFGA,100
DDDSHDAL,"68,102"
KRIECSDT,133
NFYLGRME,68
PIVQBNQN,15
GFWKTVEI,"104,102,135,90,2,128,15,68,40,133"
SBJYTRTZ,68
OQZEBNPL,68
LUPPRUXV,"104,15"
NTQKNFFP,78
RTTMMBQT,67
RJYIMHGA,"25,102,116,40,133"
VHARMXGD,"102,67"
BODFUPLS,"90,2,8,68,133"
GHWJIGQD,133
TEOKFPLS,133
OOIRKZQJ,68
EFVCXNQN,"102,15"
WNWZGFPE,"68,122"
ZNQZTDAL,"133,90"
JKKNYWWK,37
JIYHMJIR,133
JDQVXFPE,68
NZUMHCND,78
VCPPAPTD,"68,123"
WDYKOESP,"114,40"
UZSFYUXS,112
LRLFKFXO,102
MFTUAEUL,68
KQLYKBQT,52
TJNBTUPH,102
DQSIAPLS,"2,68,133,102"
FZWPISDK,"68,78"
NCGKKQRD,103
XHIUYBGG,15
UJKVXRAC,100
FZPYNVEI,"2,102,15"
FGSNKSOB,68
JNAQGXGD,52
LONWHPTK,"68,15"
MIEKDAHW,"52,69"
MLFERONO,128
UMLPWBXG,"52,133,102,90"
TNKWFBSK,123
AHIKOUDI,"2,52,15"
MMVMYVEI,"40,102"
RAVQAUUK,"52,15"
MFXKFVMW,68
ZPNWIVCV,68
RCKEFFXO,"102,15"
PLZAOLSQ,15
SYJKEBQT,2
XGBGUNQN,15
ALMDJBSK,123
TIKPKKOU,"133,102,15"
GKYEHTFT,"38,26,102,47,27"
CPBWNVTI,"48,32"
UGECHKLF,52
HZMAYUDI,"2,68,103,104"
JTRRJXYT,"104,48,99"
DDVHWZYO,45
YTBRCDXI,68
VZVOEBXG,"2,102,67"
BJKKDXEC,68
UVYATBQT,48
CCDQGHSA,"2,40"
EHYOFMHZ,78
HYAZVIKV,123
GBVZRKRF,78
MVITBFAU,"120,8"
QBUXOXRE,"2,68,103"
ZJULEGIW,"2,68"
VXBNGIKV,40
RQPOTPIF,121
YNAKIPKK,"38,102,90,68,133"
JZFTRBQT,68
LIKJYDUC,78
AAFWRPDI,123
IDFKRUOY,28
JVDDKSQK,68
JBSLCKDQ,57
HNQSAOIP,52
AOUTLFFP,40
CHTWLJVY,"128,40,102"
SCRFPDMX,"102,15"
CGEGKVKA,"128,2,133,100"
VXJFRNOT,68
OASHVXYT,99
YAVYOSPG,15
JKGQQTEK,133
HPKUVTHG,"133,45"
EOUFTONO,"48,102"
FEZQBVTI,"2,68"
IGSVLKOU,"105,102,69,15,40,67"
JHNPQRAH,"102,15"
POWBARAM,"78,12"
GWGSJTFT,"38,26,27"
HDULNFFP,133
AAQAJFNJ,133
AMKXNFFP,123
ONHVWFAU,"68,78,102"
NCTPFAMC,133
UNJKFFGA,"40,133"
FRXMMBQT,45
AVZQKNXN,"98,37"
QTIWOCIN,40
JOKWHXMC,"68,52"
ZPNKIHGW,"40,102"
VFMHHBQT,133
KYSKHWMK,78
ZZMKWNPL,68
AUSOHMVW,"102,90,2,15,68"
SVHUHXDO,"14,51"
COFERUDI,"2,68,15"
CTNJDOOZ,68
NNUDMMVW,"2,68,15"
AQACNZLK,133
LSKJJMVW,"58,104,102,2,10,118,78"
LLJWJFUP,68
HLHPVDCD,"11,76"
RRIVEEUL,102
MYSXNFAU,102
NDVERUDI,"2,15"
MJHITXFE,123
KBMMBDCD,11
ZDQCJDSN,"14,100"
NEKEUXGD,100
DVAYCKDQ,90
LFHYGPIF,"114,133,46"
RLPRQRGE,123
KLWTWUDX,"133,15"
UCSZSNQN,68
SLYJVIQR,"39,97,8,102"
OLRYZLSQ,"48,102,69,40,78"
BUPNEMVW,"58,104,52,102,2,10,118,132,68,78"
QLRXWFXO,"102,15"
NJGRDIFB,133
XJHVMVEI,90
GLYHBHGA,68
FFEIGKEW,36
EUPNSQWI,"2,68"
RPLYBZAA,"68,102"
WBIZZNQN,15
XVKLUXMC,102
KYFLBIFB,68
TXSYBHGA,68
HKPKQBQT,"7,8"
INNRHMRN,32
OPBJDPKK,"104,68,133,90"
SAHEKRAC,"16,67"
PNDRVFXO,"104,48,52,102,135"
MDOTMIQR,"97,102,39"
JHJMHMRN,15
TZORPKGZ,123
PQONGXGD,45
RPKMOFGA,68
VTMSSKOU,"15,13,102,67"
IPJYNBGU,52
SYBZQLHH,67
YVCOHWUH,102
GQKBJUIV,"30,123,102,33"
EDWQUZJZ,"40,102,15"
MRIAUXYT,99
QBNSNDKB,102
WUYTZVEI,"103,135"
RUCWIJBD,"102,15"
HWEXNFGA,102
NVEMMVEI,"40,90"
HOAQVAMC,"3,102"
IUDEFFXO,"102,15"
OPKLPNQN,15
GYVGNQDT,78
JLZFJFAU,"66,78"
JSZRLZQJ,"2,102"
IBBMNUHU,2
QSHVMUPH,123
ZWQILGQD,67
UEDBMONO,15
RIQVAIBW,52
KSSFAVKA,"102,15"
MKPMAZYO,"102,45"
XEUNXFGA,"68,52"
ZNPCRJVY,"48,52,90,103,40"
NYUDTUDX,102
HSKSMVEI,"2,15"
AGFIVTFT,"38,102"
QCXQVFGA,133
AYWSGFXO,"104,48,102,135"
GNUEKDAL,"104,5,123"
DYMKRSQK,"40,7"
OGEDSLHH,"68,65"
VMLDAPTK,"2,68,15"
GUAWRVIQ,78
DKLEQXGD,1
ADRGSNPL,"68,133"
VKFCWFJO,"68,75"
UNIIZVMP,"48,32"
OEWVVVCR,"133,68,123"
DACCFWUH,102
SCQOIVDY,102
ENRDPBQT,68
GFSBDKRV,49
TOGGGDXI,58
OLKITPTK,"2,68,15"
KKKRMSBA,90
RPCIKBBY,"52,1,78"
CRGPTPAB,"5,8,78"
QDSPLNHV,15
LQOUYPTK,"90,15"
KHTUJADM,"27,78"
HFMSEPKK,"69,52,133,102"
UYFARXDO,100
XCYXXPKK,"52,102,114,68,133,27"
QARYUKWA,"78,100"
AQWJJWUH,"52,102"
DLDUIKOU,"105,102,110,69,15,40"
IJNGEJVY,"40,69,102"
BFRLLDAL,"104,123,5,128,67,32,68,40,7,13"
UZHTGXYT,"104,48,99"
IIUCWVEI,90
GIFKWUDX,"52,79"
GMMDIVKA,"128,2,102"
CBYFNLZD,40
GTIDBSBA,38
VWMEMKDQ,"68,52,102"
VEXRSUDI,"104,68,15"
VKOTRMME,123
SGAQWQDT,102
VXDQXPNE,78
WUAQFEZZ,133
SKIKHUXS,"102,112"
KLDUUQFB,"68,133"
JVLLUHGA,"133,102,90"
PQIINVKA,"102,15"
DOUHQVMW,68
ZUDPBUDI,"104,103"
DHOKLPAB,"58,68,78,102"
GDMNADAL,"104,123,5,128,67,32,13"
BCSKGFAG,102
JMBYQEBY,"68,133"
XCWUUUPH,"40,37"
TEAEGQJN,52
HLZUZSDK,68
YCXPRPZC,68
WQSFDEOD,"2,115,102"
PTGENDSN,133
UKKSIUIV,123
UGCCMVEI,"40,45"
ZJRJOOIM,78
PLMLBGCS,"104,3,102,2,133,118,68,97"
AVABTLDC,78
DIBNBFUP,"68,112"
GBGTENSU,"102,100"
SKKNEDQX,102
RGLXMIWV,"38,133,123,102"
VUMWELWC,102
RDMDLXGD,40
UGKQNBQT,16
PSEVDONO,48
DNKBKZYO,"40,52"
ESMXMPKK,"52,102,69,114,40,133,27"
NLKSZMHZ,68
ZZSBMTUB,"16,51"
MPGYHQRD,78
YCSCMFGA,133
BKXFKSEK,"104,133"
BINFMHGA,68
EVNYCZJZ,"48,102"
TOZSLJVY,40
PSNKMPKK,"40,133,102,52"
LAQUUDAL,"2,68,133"
QMNTZVCV,68
