video_id,labels
TYXMCPKK,"38,104,90,68,133"
VBAIBNHV,"102,15"
ITGVTXER,78
LMJNXFFP,40
UYGLOEQQ,"16,96"
ECCJQCNX,13
OLXJHYTZ,"68,90"
WZXOVSBA,"133,13,102"
COMHLQWI,90
MTFQEKBS,"2,40"
WLPZQKEW,"36,67"
RLIZIMVW,"58,104,102,2,128,10,118,68,78"
DJOISKRV,"2,49,15"
YHQYOMGJ,44
KUHVBGBP,40
TFUHZDHC,"68,78"
UMXYSHGA,"2,97,78,102"
UKEAMDCC,"52,133,102,67"
CADRSDAL,68
WXMWHPTK,104
BENORTFT,"38,26,102,90,133,27"
ELGJYWUH,95
ZTCGNIQR,78
QUOHDUDI,15
FKSLOHGA,2
GGRIULSQ,"48,40,102"
RFKAVIWV,"48,52,102,69,15,133"
MRCQOPLS,"104,102"
TQDLQPKK,"38,104,133,90"
AHQUYYTZ,102
KUZRNDGW,"133,13,102"
PNVTWFAG,68
GFOPKPKK,"38,68,133"
IBYXABQT,68
UJSCDWMK,"68,78"
YBLVYMVW,"104,78"
BGEUFHDU,67
WNGLLBQT,46
SFFZDAHW,52
ZKWIQPTK,"2,15"
BNMHQVEI,"32,90"
WDDLCXGD,40
CCKWWDSN,133
DXFPBXGD,2
JWUBDPTK,"102,2,15,68,22"
ENJUYDAL,"68,40,102"
TLISOZLK,"104,102"
SCFTBKRF,102
GUQLKXGD,25
ZPYXAVEI,"102,15"
SAJVCSMJ,"108,68"
STDGVXXP,"68,1"
PUZKJVOG,"68,94"
QRLUFVTI,"38,32,28"
DUJSIUPH,"103,102,90"
URUCXZJZ,"78,15"
LALKSBXG,"48,102,2,133,15,40,67"
BMZLLMVW,"2,68,102,15"
BDJKOTCN,40
KQCPDLHH,"40,65"
GURWQVRU,"40,7"
NAWKLQWI,"30,15"
UWSFWPLS,"52,90,68,40,133"
WDVEFNQN,15
KYJZBPTK,"2,68,102,15"
IFQWKNOT,123
XRTBGHPH,"40,45"
JAWMSDAL,"68,102,90"
PNDCSNXN,123
LUNNGNPL,"25,13"
TPCZDFGA,"121,123"
OEDFGSMJ,133
KSBMQZYO,45
OPSXIIQR,"1,78,102,51"
NTUPDMVW,"58,104,102,128,10,118,68,78"
FSEVAVCR,"68,133"
LFNKFFJY,"58,122"
ZKKUPVEI,"2,40,90"
GEIZCUXS,"2,68"
ZRIAIJVR,"40,102"
DXIJIRAC,133
DDKPSZJZ,"52,102,2,69,78"
RQXROLSQ,"48,102,2,15,68,40"
KJWOHVMW,68
SPGSKKRF,68
PNKIAFUP,78
RXBJRNQN,"2,68,15"
CWJHMXYT,"104,48,74"
XMIANLHH,40
YRCNBXMC,"40,102"
CBUAKZQJ,68
VKDKPPDI,78
ZLPSVKRV,"2,49,15"
CJPADJWU,"68,133"
PSBOYKRV,"48,102"
RLHHLVYU,"38,108,45,116,2,133"
VEIARVKA,"128,2,133,102"
LNSWHFXO,"104,48,52,102,135"
DSDKKEDF,100
XFRORYMI,"120,68,40,78"
OFEMSVKA,"102,100"
BBRCYSVW,"114,78"
DRQFYFGA,102
NORPJXGD,40
GITFEEOD,"68,133,102"
NPNBMJVY,"48,40,102"
PPFHUMRN,"48,102,90,114,40,32"
BGDXIHGA,2
RDYMOCEI,"40,7"
PCVKZWZS,"128,123,102"
TIQWILQI,102
CPBROHPH,40
MRLNRNPL,"128,68"
UCJDJQTX,"120,40,5"
NYGWXUPH,123
DCEPWYUQ,"102,78"
BMBFISFN,139
RKMAZOIP,"40,7"
KXARRBQT,102
WRHILNPL,74
QAMIRZIE,"69,102"
XRDBRIQR,"133,39"
ETNDQPTK,"68,15"
YJEGFVMW,68
BGMYAHSA,"52,102,2,15,68"
XNSARADX,"52,102,16,69,40"
PYCNFUDX,"133,15"
QARHHEBY,67
DWVGAKTH,102
OZRXRDAL,"123,32,133,13"
UEIURPKK,"38,104,102,68,133,46"
ISTKBEQQ,69
FSQLULSQ,"48,102,2,68,40"
SEVZDPTK,"68,102,15"
MSNYTNPL,"105,8"
VBPZXWSW,102
GDBYNVIQ,"40,7"
HGGICUDI,"2,68,15"
AWZIMLKI,78
WGOBIUHU,2
ZMBPEZQJ,2
ADUAVFNJ,133
PVUEZZLK,"128,102"
JBVJVGQD,28
OMKITDGW,"2,68,69,102"
QFTPBKEW,133
PCTYIPTK,"68,52,102,15"
UMPRFUDI,"2,68,15"
LCZRBKEW,101
GJEQMTFT,"38,102,26,90,47,133,27"
HZSBAVMP,40
HWRCBBBY,"120,40"
LGNRPMHZ,"2,78"
BEGRVNQN,102
ZDUKHIQR,"97,39"
LURHALHH,123
HQBBPEUL,78
MKHJKDAL,"69,133"
VKLACZJZ,"40,15"
YIWHOPZC,68
ZSULQPTK,"102,90,2,15,68"
KPJTTUOO,"102,15"
XERYVEUL,78
PQADQIQR,"102,1,39,8,120,97"
KDZQZNSU,102
KYNCVDAL,"52,123,102,40,68,32"
TEUCGRLL,"58,104,100"
MOLMEPTK,"104,68,102,15"
SBZUNQTX,68
QWZDUMYV,78
YTCXFUPH,123
BOITBZQU,"133,100"
KEEAHVEI,"68,90"
HGXAIATH,68
NOSUXKGZ,78
JQYYOPDI,68
LXEXIDAL,"104,5,67,32,40,7,13"
NBJKDNQN,15
WRTCWUHU,2
WFBJRAYR,102
LKTRZPKK,"68,133"
XHTWOIWV,"38,123,102,90,133"
NEMRQGQD,2
CBWDAKGZ,68
JELQTWBC,78
KUCEWVKA,"115,102"
IGFLLKPH,44
HQALCUXS,68
PXWOTPAB,"8,5,78"
CMKFWACP,78
ROJJHFAU,102
KSCDSVEI,"104,2,33,40,100"
WYFGRVCV,68
LHFIVPAB,123
JUHMVONO,"128,102"
IKHJFKGZ,68
XNEIQXDO,"133,100"
SYUYCNQN,"2,15"
SYLEHSOB,68
BWMTKIQR,"102,97,39,8,133"
OLUWCVRM,69
XNBXJMCW,102
IYLWYKDQ,"65,15"
ZVIAHJKQ,"40,7"
PTPTAHFB,"68,102,15"
URRHJIQR,"102,39,8,120,97"
ZPKOYUFF,"114,48,47"
WPEDJLHH,68
QVKKYFXO,"102,15"
ZCWIAWUH,"52,102"
AMDVAPAB,40
GLOPHSEB,15
FRWVMFFP,123
UZIHWXHP,"102,69,40,15,105"
CCFDXZJZ,40
OZNOJRAC,"68,133,78"
ZQOXCVTT,58
HKRBGMVW,"58,104,102,2,128,10,118,68,78"
BPKCCLHH,"68,123"
ZCIKXSMJ,"133,123"
DPITTVCV,"68,75"
RPLWKNPL,"68,40,102"
EDWJVVKA,"2,100"
HFYMIDQX,13
QZLBGLWC,"68,40"
YNODOHGA,"133,102,116,78"
BZFQLZAA,"68,123,102"
DENBXVKA,"102,90,15"
VOLZCJWU,"2,133"
QYZLWAMC,"87,68,46,116"
WECXYVMW,"2,68"
VPDYHSOB,78
SGAWVRAC,100
NVVNJEOD,"49,102,15"
PQFMFFYY,"104,40,121"
WIKVXSBA,68
PNSUJHVR,"40,7"
HMTKMJBD,"102,15"
UMYSEKOU,15
XZJDQUUK,15
TCOFCVOG,"68,102"
AHBCWKOU,"68,102,15"
VLIAIVMP,15
WHXADPKK,"38,102,90,84,67,68,133,46"
TQRBSQRD,2
JMIETLSQ,"40,78"
DEQTFXYT,48
OYLMPMHZ,78
JVSLKLKY,"133,102"
HAPUMLZD,40
OLECOPTK,"22,2,68,15"
ZKCGGXGD,67
OIDMFVEI,90
VWNZDMRQ,67
XGEQSPKK,"38,104,102,90,84,67,68,133,46"
SGCBAPHK,52
GXSFVXGD,100
LJGWOLHH,"68,92"
BNAJQMWW,15
AHERUHBS,102
AFLSGLDC,78
LWROCWMK,78
XONTLOIP,"68,102"
KIIECVOG,68
ONOHBNPL,25
WTUPCVMP,102
PGAHQEWB,133
GSRPUPDI,68
OYCYPPAB,"68,123"
IVRVKHSA,2
SZJFHMCW,"133,102"
DXSNTPZC,68
JIZMSFAU,25
VYKNLUDX,"2,68,51"
DLFKNPKL,"69,78"
CFLJRXDO,"96,8,7"
HPWMTLSQ,102
KRRWJDAL,"123,5,13,104"
APLMATFT,"38,26,27"
RYFFCNQN,"102,15"
QSEDFUUK,105
TTDRVFAU,"102,44"
BRZASFAU,68
WNQYHNQN,102
BHEDHLSQ,"2,40"
KVKNIVJP,78
PYLXSFXO,"68,102,15"
WPHSNDSN,"52,100"
RMPLOIQR,"102,97,39,8,133"
NXUQYNSU,"108,100"
FBVHXDAL,"104,40,7"
IIUICHAQ,"68,102"
LDGVKPJK,123
XCNSXLDC,"68,78"
FCXQKPTK,"102,2,15,68,22"
FOCSQPLS,"52,90,2,15,68,40"
DSJTCUFF,"114,40"
AKJHEKEW,36
AZFDHOIM,78
ZFTHVCIW,52
CNSUUMYV,68
BKUVNPKK,"108,133,102"
VKSAOIQR,"102,97,39,8,133"
UPHCJUDX,"14,100"
OAWPAHSA,"2,52,15"
VVSAVPAB,123
FRJPKTFT,"38,27,26,47"
QOVNUREH,133
INBBSVEI,"2,102,104,90"
DIHSGLSQ,"48,102,2,15,68,40"
LVKEYJYD,"68,102"
FBWICVEI,"40,123"
ODKFVVMP,40
YQDZVSOB,"68,102"
VWQFIONO,"2,48,102,15"
GCSFBNPL,"126,102"
MGHZXZDI,133
LNMTZXQD,77
EQGNMFFP,68
WJEMAXQD,77
PDUOFFJO,68
CUCAHNJC,10
OXHMFDAL,2
DJNNWXYT,74
DLWOZVEI,102
NVLNLVKA,"133,102,15"
ZYXKLKEW,68
ASECJFUG,102
ZATGNGQD,68
OCKFQDAL,133
JMDXWFGA,52
ERCUIICC,68
OFVUHDGW,69
ULMJHLWC,68
AZLXMZQU,68
BLXPVPKK,"2,68"
TVTELTHG,"2,102,100,16"
JLYITKOU,"133,102,15"
KYUCHUPH,67
AJNUZWZS,"123,45"
SDYDFAFG,16
OAOZPXSF,"21,52"
SYZOUNPL,"103,102,15"
DVAFGUPH,123
ZNLTYMHZ,102
CRYNTPDI,68
FNKEOXMC,"80,102"
WFOTNVEI,"102,90,15,40,133"
EBKMGADX,"52,69,102"
XWAHKVKA,"2,133,100"
YJIKBFXO,"68,102,15"
RAOYQJVY,40
DVTTVUDX,"68,52,133"
BPKEOKWA,133
SDZDUSBA,"32,103"
PTSJXQFB,"68,78,65"
CDGNKXSF,"102,15"
DYRNQKLF,52
TKVNEDAL,"2,68"
GBQLRAEM,40
YTPNNVKA,"102,90,15"
VYBQGHGA,"25,102"
SSYRHFUP,102
EIQXZVKA,15
DLRKADAL,"104,123,5,128,67,32,7,13"
KEOENBQT,67
FKVKHBGU,52
WGRVYKOU,"105,102,69,15,40,67"
WDYJZFAU,44
UQUSBZQJ,"2,68"
KQFCIFGA,"81,48,78,128"
IDEHMMME,40
MZQSFLSQ,"48,68,102,15"
OORVITFT,"38,26,102,47,27"
MDLBKGCS,"104,108,3,102,116,2,133,118,68,97"
LUXMGVTT,40
HYRHVEOD,"52,102"
PLPJUIWV,"104,90"
RYBSNMVW,"128,68,102"
RXLGZPHK,128
CHMWMJIR,52
FSYNOFUP,112
QZWHNTHG,"133,12,65"
WGKFSBBY,"40,78"
FBVOONQN,15
QNUJBBQT,"16,67"
ASDHNXGD,"133,123"
FAHOSAHK,40
CTAPRSUS,15
WITHVPKK,"52,133,102"
YXKYCADX,"52,69,102"
XKWLXIBW,2
XLCHDGIW,"68,52,13"
LIJXLTKX,40
ZKNDTUOY,40
RCCLJPTK,"68,15"
DKXYZTUB,"2,68"
PSIVCUBE,78
IFHUTTCN,"40,133"
JJAKKBQT,"105,40,133"
PZIDZVEI,"133,102,90"
FSKANIQR,"62,102,96,1,39,8,120,97"
MGMJCQRD,40
DIGJTBQT,40
NCIWXXSF,"105,40,102,15"
TATPMBBY,102
SXIRHFJG,133
FMEGBPIF,"68,69"
SCJQBFUP,"68,102,112"
YZDHLQCN,58
ZVNTJPTK,"102,15"
AQXRTRAC,133
EZIFOVTI,8
GNYCLVKA,"102,2,128,133,100"
QQRDZUDI,"2,68,15"
CJYWBHAQ,"102,110"
NTVJWQTX,"40,7"
EAUTLFUP,68
RFQHINQN,"102,15"
MUNFEVDY,"102,15"
QKHRSBQT,102
KVKAAWMK,78
CLFQQDFS,68
AQMUDHEB,102
GMYAFHGA,102
ZNAIJPKK,"69,52,133,102"
FRKNZJWU,25
WOLXNMME,"40,69"
LPXREWMK,"68,78,102"
UDUBWQJN,"68,69"
BZUYVBNI,"2,133,45"
MFVDRFXO,"104,102,135"
RDWIXPKK,"2,68"
WCLYVFFP,100
MAMBYVEI,"45,68,40,133,22"
LQMMFVMW,68
OPXKXIQR,"102,39"
QBZIERAC,45
OXAFQFKM,2
DEEBBUPH,123
DLMMCVTI,"48,32"
WMIIJPDU,40
OGBYUUPH,123
FYDGVBQT,"68,75"
FLXCLBQT,"40,67"
OOQLGKOU,"102,15"
ISVGJCIW,"68,102"
WIBESGIW,"2,68"
TUTPKXGD,38
FOXYBVJP,78
EMOLTXMC,"40,80,102"
PKTPLPLS,"104,52,102,90,2,69,114,68,40,133"
BJECMPAB,"120,5,8"
APBPPVEI,"48,133,102"
LAARPFGA,"133,45"
FPUKOLHH,"46,47"
OBDCSWSW,102
UKRJSHPH,40
VQKKEMWW,15
SLHIQXTD,"68,78"
KWQHFFUP,68
KKBQZEUL,"68,112"
ZLBVPPTK,"68,102,15"
BZMCOQDT,102
DQNPZBME,"40,133"
CNJPWUOY,"52,28"
ARGOSTFT,"38,26,27,102"
MSBNPXGD,100
CXKISZQJ,128
EMCKOVEI,"68,40,90"
NFLLLRAC,133
EDGRQNXN,37
VPOQULSQ,"48,2,15,68,40"
MQVJOKOU,133
HKFRDLSQ,"68,40,102"
SYOPNPAB,"40,7"
ZNTSNFUP,"38,45"
TBKFQMRN,"104,48,102,90,2,40,133"
YZMEIXSF,"69,102,15"
ISKLAEWB,32
ZZSGVUDI,"2,68,15"
QISNEUDX,"1,100"
KPYXTXGD,"68,100"
OGLAMLDC,78
PKYSAXGD,"25,40"
VEWKCUPH,123
NQCELFUP,"68,102,112"
WXBCOMGJ,78
RNGABTFT,"38,102"
NPPEJFPE,"78,122"
VRWFZVEI,40
VETXMKOU,"102,110"
EUHWNUDX,"3,106"
PZWUNIYC,"133,102"
HREWJTEK,40
HUJVTFUP,"102,112"
IAKXJPHK,"128,40"
OGFQOCJH,52
XHHCFSBA,102
MECCRPLS,"104,102,90,2,8,40,133"
CRALXNQN,102
FIMHCFKM,"40,47"
ZMFRNLSQ,"2,48,40,68"
DCMLWKBS,"2,3"
MWMDKPTK,"2,15"
MYNLCLSQ,"48,40,78"
SLNOPXGD,100
BHGKUVKA,"128,2,133,102"
CFDPJAHW,58
BSPERXGD,"58,133"
DDLQZCIW,"66,40"
PXLZQBSK,123
FPIESVEI,"68,33"
ROABULSQ,"48,68,15"
QJZXUUXV,15
CSOQWBBY,40
ZISCXKBS,40
QTQUGUDI,"2,68"
FZGYKMVW,"58,104,52,102,2,10,118,132,68,78"
IDBVHUXS,2
EERMFRAC,100
JZLXSRAC,"104,102"
NKXUAYTZ,"104,15"
UNUTFOIM,"102,78"
PDGBFUXS,"2,68,78"
OTTGGMYV,68
POZITRGE,"123,8"
AMWKECEI,68
RGLYFHGA,"2,118,51,97"
KNUZKFNJ,40
EKSOYTEK,2
DTFWDRAC,133
TBOWDRAC,"100,67"
GLFGQZIE,"40,69,102,15"
FIXQWKRV,"8,102"
AKKCNOOZ,78
ZYNAIUUK,15
BEAPXVEI,2
OANQKTKX,"104,48,40,102"
SQCPRPKK,"38,102,90,68,133"
NPVOVAMC,133
JOFSJFFP,26
CXODFBGU,44
VNXHXFGA,"133,100"
ZHFFHLDC,68
JNCCRZYO,"68,40,133,102"
JQCVRLSQ,68
QRZIHDAL,"104,123,102,2,5,68,40,13"
ADMMBHFB,133
YGUROMVW,"68,102"
VKTEASEB,"102,15"
YFHTSVMS,"104,40,116"
CMXHMMHZ,"8,78"
WIETDRAC,"16,67"
IMDLQOQU,68
HKCZNEWB,"48,32,135"
YVOEKQCN,38
LDUQPBQT,67
ANIWPADX,80
PVOJLWBC,100
DNYDQIQR,"39,97,8,102"
RHTSDVEI,32
OYMYJUPH,"40,7"
HOFWGKGZ,123
OVHAEIBW,"2,40,104"
VWVNJXGD,"2,40"
SIKOPKDQ,"33,133"
WCTVTEUL,"133,13"
EWKNAZQJ,"2,68"
CRSUIBQT,"68,102"
EXTKARAC,"40,78"
UJOPFMVW,"58,104,102,2,10,118,132,68,78"
LJLGGLZD,52
WJRAEHFB,"102,15"
FPFJBONO,"102,15"
AEQVOUDX,133
KGITRDUC,"68,78"
UCNZCHGW,"40,102"
BVSNHNQN,68
CYEDIUOY,102
WNGUXGQD,21
HVPMREUL,68
VSCCNVTI,"2,48,32"
PWKENCPZ,68
FEQFZXGD,"2,104,102,45"
MYADLPTK,"102,2,15,68,22"
FYJMKEWB,"2,68,103,90"
WHNRRGIW,"68,90"
OLNPDPKK,"38,102,90,84,67,68,133"
ZXCOKHGA,"102,116,2,133,97,78"
FHMEPFXO,"104,102,90,15,68"
CFNMYFXO,"68,102,15"
OCZVXJVY,"48,102"
YOEBEXYT,99
BNDDNHFB,"133,102"
YALFFCDA,102
QRZOGIBW,104
XHIBKUNV,40
QFPWMVEI,"40,133"
EGGQSWZS,"38,123"
JKHVPHAQ,108
MGNWQHGW,133
WKVWDJKU,69
AZPOKSOM,52
BONANTLI,"48,68,69"
FEROPFXO,"102,135"
DMWYIRAC,"40,133,102"
RAIUCFNJ,68
VSGIOWUH,90
TNWDSBXG,"48,14,102,100"
KZETKVKA,"68,133,102,15"
GYZJUHBS,15
NSUSRJVR,40
IVMGTQTX,"48,49,22"
NOBNUHGA,"25,102,116,40,133"
LEYUYPKL,68
CJXERCIN,102
WHHMUBQT,40
GRNHCNPL,"128,102,15"
APFHNGQD,68
OXFYVRLL,"120,40,96,7"
HRVRTMVW,"2,68,15"
WSMOITLI,"10,48"
LVKHTPIF,"1,123,51"
GWIGHJWU,"2,68,133"
ZJPJVZTV,"2,102"
OLFWDJHH,133
BXXAPPTK,"68,102,90,15"
KCGSJVYU,"109,68,133"
AIEPABQT,67
BYSIOEOD,"52,102,2,69,133"
CMOAXEQQ,78
LXNPELSQ,40
YOSHAGDO,68
FIRILUPH,123
EVOBQVEI,"104,68,102,90"
SGZZOMVW,"102,90,2,15,132,68"
LCKQOHAQ,"110,102,116"
FAISJIQR,"8,39"
JAHIVPKK,"2,68"
GRDJLZQU,133
EGSJWEUL,"68,112"
MXFVTTHG,"2,102"
LEHKSSOB,68
SBHHCIFB,68
LKPQZFXO,"104,48,102,135"
CNUPGLDC,68
ZEDYEVEI,"104,48,49,90,2,103,40,133"
TNNHRVTI,"2,48,32,104"
JSUAZFXO,"102,15"
PJIBQPAB,"58,68,78"
KMEKWWUH,"114,102,13"
NNMZCQJN,78
SRBSXLHH,"65,68,47"
YAVIDFXO,"104,48,102,135"
FELIHKOU,15
GFMNMJII,133
YTFNVNQN,"102,15"
KILGCPTK,"2,68,102,15"
GSZVLIQR,"97,133,102,39"
IRUGYKOU,"114,133,102"
JAHGITFT,"38,102,26,90,47,133,27"
TAYXNDWZ,123
MJXIKXYT,"2,99"
KYAQFXHP,"40,133,102"
YRTSCUPH,15
RZXXANQN,"102,15"
CVRDDPAB,123
GISOZPTK,"104,68,15"
GSYIESEB,2
VLSHGZIE,"68,69,102,90"
DMUGQRAC,133
ZIRICBGU,"40,69,52"
ORPFZXDO,"3,1"
CNCZBPLS,"133,102"
MOTDFSEB,102
SVXZWAEM,68
HQURUKOU,"133,102,15"
FBAXRBXG,"104,32"
LDHFEACP,"68,78"
WMMILMVW,"2,102,90,15"
ULPRUFFP,102
CQHGIPKL,2
JAQZGNQN,49
JNXHRVMP,"52,102,69,40,133"
DFNHWPIF,"1,102,100,51"
GKWKTBGU,"40,52"
XNJJQWUH,"2,40,52"
ZALIFPKK,"38,102,90,68,133"
QTVWUUPH,67
UUSHDKZB,21
YHVVNHCU,15
QUNGOFJG,133
LMYBBFUP,"68,112"
RNDGFXTD,"2,68"
LQRCCPKK,68
XGKJCBQT,68
TNLLNEOD,"49,102,15"
AJWSYUDX,100
DSLLKHGW,"133,102"
FOEZKMVW,"102,90,2,15,132,68"
ZCTFCFUP,"2,68,102,112"
UTZJBEUL,68
RMZJAHGA,"114,115"
GFAWRBQT,69
SCEJVICC,"68,133"
DQEEAHGW,"96,26"
YLOHGPKK,"68,40,133"
AUTFYIWV,"52,102"
DTDFIMME,"69,48,133"
JGSCKIMN,45
IHBQSDQX,102
AJJIGEOD,102
GGHSAPTK,"68,102,15"
XAOGLJBD,"102,90"
BLGPNXGD,"68,67"
FMIXDHAQ,"2,102,15"
ZVEQXFJO,68
SRMZKBQT,"40,102"
SAGHKUDI,"2,68"
ESZSXFFP,"104,121,123,28"
RXNOFOXJ,"40,7"
DDWFAJBD,15
XHZZRMZL,48
CYZFEUXR,78
SNYOFIFB,"75,67"
AFARIZQJ,90
GOTZKPIF,"1,123,51"
VLGLZJIR,"52,57"
CRMTYHCU,"102,15"
HTEDJRAC,100
QZNYEFGA,"52,45"
USFRMIJJ,78
SJGHOHGA,"45,68,117,87"
NXDRVFNJ,68
ZTQXMAMC,"2,102"
XPCHPYMI,2
AHLJNIBW,"2,68"
SCAULLHH,133
EBDLNTUB,123
UBRTSNQN,"2,68,15"
RRGISSEB,"52,102"
RWLDEIQR,"68,133,102"
XEBKGDSN,68
KULYEHGW,"114,15"
ZZVTVANS,"68,102"
VECXFNPL,102
BTJFLPTK,"2,68,104,15"
VQTRFRAC,102
KDTNSXEC,2
SIZGFEOD,133
NZJDSMZL,52
OFGPGVKA,15
ATJDOMHZ,78
FVQDKPKK,"38,102,84,67,68,133"
MHVDJYSZ,78
OHBALMME,90
BOUHWHSA,2
GKXISPTK,52
WPVFOTFT,"38,26,102,90,47,27"
QCMBZKWA,"68,78"
BLSESDSN,57
IDQWOSEB,"102,15"
SYBAMJVY,"48,40"
UVHZNUPH,68
JKBUHFFP,"68,78"
DHCRCNQN,"102,15"
BATMCQDT,78
EVPPKNJC,47
BPLNLHFB,68
RLMTSWTR,68
DPKFTXFE,121
IDQVVEWB,"48,32,135"
CKHNQPAB,"120,5,8"
KADGBDFC,"75,47"
CZUQHBQT,"59,65"
MBLPZDFS,68
LPNDNKDQ,"114,68,133,15"
SFIQMKRV,"48,49,102"
MPMQIJKU,"69,68,133,102"
BCZAWPLS,"48,102,2,69,114,68,40,100"
RTXUONSU,"133,100"
DVODJUHU,2
ZFQVBXGD,40
TYKGXSEB,"102,15"
QFZRYWUH,68
IPJHQHAQ,"69,110"
YJIKJDAL,52
CBJZUXGD,52
WHHGLMVW,"58,104,102,2,128,10,118,68,78"
OGDNWUPH,40
YTADOTFT,"38,26,102,47,27"
IMMPKLHH,78
DOVHOWBC,"26,102,96,1,133"
TGDYMPJK,123
JJVQAXMC,"40,80,102"
NVTDMIKV,102
SDXWRBXG,"48,102,15,67,133"
NYZHHWMK,78
AQGRVNHV,15
TQBSWJNO,68
LRWUHMVW,2
GOPSDDCC,"133,67"
XCYKPLBD,"2,68,133,102"
XAJOUFXO,"104,48,102,135"
LOYEJBQT,"68,83"
LNSGZZJZ,"40,102"
SDSYVEUL,68
ITORFBXG,"104,32"
DNFGHBQT,13
CEPRLOIP,"68,71"
RLBALIFB,68
KBANHVKA,"103,80"
SMPJQNPO,"1,102,100"
DKGVPKOU,"102,15"
CGSNHCND,68
GPQEHCNX,132
OYLEANOT,68
VTLLEWMK,"68,78"
HQHDOOIP,48
ICJCWPTK,"2,68,15"
YQHQIVCV,"2,68"
QPUDBBGU,25
NZXOCIQR,"1,51"
VYWUCLHH,"68,123"
FWFYOKDQ,"40,133,13"
MEUVDDQX,9
MEIJUIJJ,"40,7"
VLMOJKOU,"105,40"
THCWFVEI,"33,133,90"
WNSJXXGD,"46,102"
VRJZNDAL,"123,102,69,32,13"
OMGYRSOB,68
IEEKYVEI,"108,102,116"
QCOJNHVR,40
VBDWGFUP,"68,102,112"
SQZLQXGD,68
LPJFIPTK,"68,102,15"
KUJEIBGG,"103,90"
AFBALBQT,69
UUSJCSVW,40
VECKMLSQ,"48,102,69,68,40,78"
SRVDTPTK,"104,68,102,15"
QVQJIUFF,40
MEYAFVEI,"68,133,102"
ANEFRXMC,"40,80,102"
JNWRVJIR,"2,68,133"
IRQNQKDQ,52
PCHFOPHK,"128,2,133,102"
SQSKPXGD,2
THVCUUJL,67
VDXLLVEI,133
MWWAWOIM,78
EISXZBXG,"104,32"
NSLAXXDO,"1,51"
XMCRDYMI,"120,40"
IBPXXPTK,"2,15"
ZLOYFPKK,"52,102,69,114,68,133,27"
OONCOOIM,68
UVRHTPTK,15
JXNDIHGA,"2,68,102"
MWVCNYMI,2
WBFHJMCV,"78,85"
FMQWLJKU,133
ACQEHFPE,68
RPERFKOU,"105,102,110,69,15,40,67"
TWMZVONO,"128,102,15"
PUIENDFS,68
DHGHUKBT,123
XJQPLUXR,47
UJLICSOM,"48,52,101"
FSJKTONO,15
DCPIYPKK,"38,102,90,68,133"
ATMXKPAB,40
MOQJHXSF,"49,15"
FBFREREH,69
TFRPBIFB,128
DURLJAMC,"3,133,102,87"
GVNOKFFP,"68,123"
DWMCDIVA,102
AABCQPTK,"2,15"
OSOSPHVR,"68,78"
KIVZLVEI,"104,102,2,128,68,40,133"
HYCZMMVW,"2,68,102,15"
IUULCFXO,"48,52,102,135"
RNMIEPIF,"68,102"
OGXAWQDT,102
MSQDXLHH,"68,65"
WXMVUJIR,"2,68,133"
MYGHUHIS,"40,102"
ODKWSFUP,2
UPIFDVKA,"40,103,80"
ZFWELUDI,"102,15"
CPZETBQT,"104,68,73"
SXYZOPIF,102
JSOTDZJZ,52
YIFEUVEI,102
CCZFWLSQ,"48,68,102,15"
XQCQGHXM,68
QRILIIKV,"68,123"
CFKMYHSA,"68,102"
ZCBOLGCS,"133,1,47"
KFRNCKOU,"102,15"
MRRGKVKA,2
WPZRFNBD,128
OVOIIKRV,"49,102,15"
TUMYMMHZ,78
ZYHYQCKR,"68,102,15"
BMWGOUDI,"2,68,15"
DWPPXUDX,"38,2,133"
ZGCLKXYT,"2,48,99,104"
OATLBFGA,"123,28"
RPSVBNPL,"13,8,15"
HAIGYFXO,"102,15"
XXCLKNPL,"68,69,15"
DZJNCFJY,"2,68"
QCCASIQR,"62,102,1,39,8,120,97"
XAKTTXGD,"128,40,103"
ISWTIHFB,"133,102"
HPBHTSDK,52
RBKYSTFT,"38,26,27"
JHKYUHGA,"25,40,133,102"
TRGQVGHA,133
QKQWHPIF,133
NMGFSVYU,"2,45,133,116"
XZICUBQT,"68,78"
WYKBWXYT,"99,74"
GDLJUTHG,16
EOSQPHGA,"102,116,2,133,68,97,78"
KBPRUVKA,100
PHKFKEUL,102
AUHJYBQT,133
AOIBUAOX,123
BXKSTKOU,"102,15"
YEXJPWBC,100
KUMIXTFT,"38,26,102,47,27"
IWBJBYTZ,"104,90,135"
EDEUKKOU,"102,114,128,15,67"
PRTIQPIF,"102,100"
VKJWSFFP,"40,123,7"
IRSBOPAB,"40,7"
DMIHFYTZ,"133,15"
QTUROFPE,68
WOIRPWPM,45
TSNJLWBO,"40,133,13"
KIDGZIWV,"38,123,102,90,133"
KIUUUDSN,52
PFTQHZQJ,"78,102"
GBETUIFB,"2,68"
HZFIXLOI,"40,133"
ACCYACJH,"40,7,78"
XEYMTXTD,"68,78"
TKUAMGBP,"40,78"
DEBDEFKM,"96,1"
YAGVNYTZ,"123,2,114,32,133"
KXNXPJVY,"48,40,102"
SNJMKPDI,123
ORTUJPJK,123
MQKCDHFB,102
MBGEMJVY,"48,102,69,128,40"
MHOWZGHE,68
HBDGEYMI,"52,69"
UEAPGXGD,22
HVMKFBQT,78
SHMCPPAB,"68,69"
